"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","userID","inputBy","imageURL","imageTitle","Processing","project"
65419,"Tomb: C72
Date: Dec. 22
Turba north of 71.
Body extended, a little on left side in wood coffin head N. 22° W.
No finds.","","","","","Mbarak",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961612316","AB.TC.C.72","superuser","abydosTombC"
65420,"Tomb: C73
Date: Dec. 22
Round structure originally surrounded by 4 others.
See plan.
Plan","","","","","Mbarak.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595460369","AB.TC.C.73","superuser","abydosTombC"
65421,"Tomb: C74
Dec 23
Dynasty: ?
Much disturbed body. Extended burial in wood coffin. NW & S.E.
[drawing]
Two bl. gl. beads. [drawing]","","","","","Umbarrak.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961633186","AB.TC.C.74","superuser","abydosTombC"
65422,"Tomb: C75
Date: Dec. 23
Turba
Child extended, head N.
[drawings]
2 beads of stone
The vases stood 30 cm. above coffin & may not belong to burial
B might belong to 76.
[drawings]","","","","","Sammân",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595481389","AB.TC.C.75","superuser","abydosTombC"
65423,"Tomb: C76
Date: Dec 23rd.
Dynasty: xii-xviii
Body (female) lying on back right leg slightly bent under left. Lying S.W.  N.E. Head to right. On right upper arm 2 strings of beads, one flat white, one small round black; ditto on r. forearm. On finger, ring of minute blue lge beads.
Left upper arm same as right. Nothing on forearm. Ring on finger of minute black glaze beads. Round neck 3 necklaces a) Flat white beads, with alabaster pendant b) Larger dark & light blue glaze beads
[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22364908514","AB.TC.C.76a","superuser","abydosTombC"
65424,"threaded alternately. c) Smaller black blue glaze beads threaded in proportion of about 8 black to one blue. pendant [drawing] of blue glaze crystal (?) brokeb.
At each ear six small blue glaze flat beads.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569302837","AB.TC.C.76b","superuser","abydosTombC"
65425,"Tomb: C77
Date: Dec. 23
Turba distubed, head N
A few white discoid beads.","","","","","Ali 'Etman",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22366483593","AB.TC.C.77","superuser","abydosTombC"
65426,"Tomb: C78
Date: Dec. 24
Body in wood coffin, head N, much disturbed.
This lay 30 cm. from top of a broad shaft which ran blind below it.","","","","","Mbarak",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22366483133","AB.TC.C.78","superuser","abydosTombC"
65427,"Tomb: C79
Date: Dec. 24
Turba under the south of shaft walls 81 & 82.
body extended on l. side head to E.
[drawing]","","","","","",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569301457","AB.TC.C.79","superuser","abydosTombC"
65428,"Tomb: C.81
Date: Dec. 28-30
Dynasty: =X.40. 1911.
A large hôsh with mastaba & shaft & ramp leading down to ""garden"" (No. 73), planned last year.
Near it a series of mastabas (planned) some with turbas, some with shafts are plan.
[drawing]
Both empty.
Note mastaba 82 was in place before the ramp was built, for its white plaster runs all round, while the ramp is not plastered at this point 
see over
","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22364905574","AB.TC.C.81a","superuser","abydosTombC"
65429,"[plan]
Note that ramp was added to [...] after the latter was plastered white.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595477569","AB.TC.C.81b","superuser","abydosTombC"
65430,"Tomb: C84
Date: Dec. 28
Shaft near 81. See plan
Ch. to S. badly distubed.
In shaft Pieces of small stucco face & ears
Piece of green paste pot (no glaze)
Fine semi transparent white pebble
White discoid shell beads & 1 bl. gl. discoid
two objs of mud
[drawings]
Over","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569343028","AB.TC.C.84a","superuser","abydosTombC"
65431,"[drawing] green & blue glaze bead.
piece of white spot red ware.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22799623580","AB.TC.C.84b","superuser","abydosTombC"
65432,"Tomb: C91
Date: Dec. 25
Shaft.
2 lower ch. to N & S. fall of rock prevented working
1 upper to S. Piece of red ware with black rim; Piece of small stucco face; Wood kohl stick; Beads (1) White discoid (2) [drawing] glaze, light & dark blue similar to the smaller beads of 76.","","","","","M. Khalifa",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22799623290","AB.TC.C.91","superuser","abydosTombC"
65433,"Tomb: C94
Date: Dec. 25
[drawing]
Turba.
Under east of 93
body of old woman on l. side
200 x 70
320° ?.E. 40° W. of N.
[drawing]","","","","","Sammâr",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22366479223","AB.TC.C.94","superuser","abydosTombC"
