"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","userID","inputBy","imageURL","imageTitle","Processing","project"
65506,"Tomb: D.15.
Dynasty: XII or later
Shaft/
N. ch.
Broken above, plundered
Discoid m. of pearl slip [drawing]
odd discoid bl. gl. beads.
1 red spher. bead (jasper?)","","","Jan 7th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22987760665","AB.TC.D.015","superuser","abydosTombD"
65507,"Tomb: D.16.
Dynasty: ?
Turba/
Body plundered.","","","Jan 7th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569390357","AB.TC.D.016","superuser","abydosTombD"
65508,"Tomb: D.17.
Dynasty: ??
Turba/
no coff. head S.E.
extd. supine","","","7th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22998852741","AB.TC.D.017","superuser","abydosTombD"
65509,"Tomb: D.18.
Dynasty: ??
Turba.
Rect. coffin
body headless
ext. sup. head N.W.","","","Jan 8","","'Awad",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569386457","AB.TC.D.018","superuser","abydosTombD"
65510,"Tomb: D.21.
Dynasty: XIII or later
Turba/
Shaped wood coff.
Female sup. extd. head N.W.
2 jasper ear-rings [drawing]
2 jasper beads v. small barrel.
copper spoon? [drawing]","","","Jan 5th","","Ahmed Sirhâm",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569508417","AB.TC.D.021","superuser","abydosTombD"
65511,"Tomb: D.31.
Dynasty: XII
Shaft/ 270 x 58 x 225
N. ch. 225 x 55 x 80
Plundered
S. ch. 210 x 53 x 75
Plundered.","","","Jan 7","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569549708","AB.TC.D.031","superuser","abydosTombD"
65512,"Tomb: D.32.
Dynasty: XII
Shaft/ 270 x 105 x 440 
N. ch. 230 x 65 x 120.","","","Jan 7.","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22974429412","AB.TC.D.032","superuser","abydosTombD"
65513,"Tomb: D.33.
Dynasty: XII
Shaft/ 360 x 110 x 265
N. ch. 230 x 60 x 80
S. ch. 240 x 60 x 100","","","Jan 7th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22987874285","AB.TC.D.033","superuser","abydosTombD"
65514,"Tomb: D.34.
Dynasty: XII
Shaft/ 260 x 110 x 350
N. ch. 255 x 50 x 70
Ameth. barrel bead
Bl. gl. tubular beads","","","Jan 7th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595565719","AB.TC.D.034","superuser","abydosTombD"
65515,"Tomb: D.35.
Dynasty: XI-XII
Turba/
Coff. rect. wood. plundered.
Rounded discoid carnel. beads.
Small stone (?) vase [drawing]","","","Jan 7","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595680409","AB.TC.D.035","superuser","abydosTombD"
65516,"Tomb: D.37.
Dynasty: ?
Turba
head 1350
sup. ext.","","","Jan 8.","","Kasam",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595679829","AB.TC.D.037","superuser","abydosTombD"
65517,"Tomb: D.38.
Dynasty: XII
Shaft/ 215 x 60 x 250
Ch. to S 180 x 57 x 75
discoid beads of carnel. & bl. gl.","","","Jan 11","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569504557","AB.TC.D.038","superuser","abydosTombD"
65518,"Tomb: D.41.
Dynasty: coptic?
Turba
body ext. on r. side head N.W.
no coff.
in garment brown with red border","","","Jan 7th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569545968","AB.TC.D.041","superuser","abydosTombD"
65519,"Tomb: D.50.
Shaft/
Collapsed, abandoned.","","","Jan 9","","A. Sirhâm",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961831866","AB.TC.D.050","superuser","abydosTombD"
65520,"Tomb: D.51.
Dynasty: XXII or later
Turba/
Shaped coff head N.W.
Male sup. ext.
long bl. gl. tubular beads
bl. gl. Bez amulet & Eye amulet.","","","Jan 7th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595677319","AB.TC.D.051","superuser","abydosTombD"
65521,"Tomb: D.52.
Dynasty: XXII or later
Shaft.
In shaft
bl. gl. ring
bl. gl. long tub. bead
bl. gl. eye
bl. gl. bead flat [drawing]
clay bead [drawing]
copper tweezers
1 cowrie
3 [...] of pearl discs with hole [drawing]
Ch. to S.
Unsafe, abandoned.
OVER","reverseCard","","Jan 11","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22998964191","AB.TC.D.052a","superuser","abydosTombD"
65522,"Lower Ch. to N.
Body extended but disturbed
Upper Ch. to N
Copper kohl stick [drawing]
3 Amulets bl. gl. (2 Bez) (1 Isis & Horus)
2 m. of pearl discs
2 Cowries
broken ivory handle
3 bl. gl. beads
1 glass bead","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569543478","AB.TC.D.052b","superuser","abydosTombD"
65523,"Tomb: D.53.
Dynasty: ?
Turba/ to N. of 52, up [...] wall 
head S
sup. extd. Male","","","Jan 12.","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569500577","AB.TC.D.053","superuser","abydosTombD"
65524,"Tomb: D.54.
Turba/
Ddisturbed & plundered
Cowries & bl. gl. amulets [...]
2 lotus buds
Bez
2 eyes
Bl. gl. facetted barrel beads","reverseCard","","Jan 8th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961828956","AB.TC.D.054","superuser","abydosTombD"
65525,"Tomb: D.55.
Dynasty: XXII or later
Turba/ at 60 cm. fr. surface.
Female sup. extd. wood coffin plain
Beads, rounded discoid of glass paste all colours.
Bl. gl. eye beads
few carnel small barrel beads
At l. hand of layer eye beads rest of eye beads at neck
6 ivory [...] (no holes) & glass beads at hand
Caarnel. beads at neck with small eyes","","","Jan 12th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961828356","AB.TC.D.055","superuser","abydosTombD"
65526,"Tomb: D.59.
Dynasty: Mixed. XII ? & a later burial
Shaft/ 190 x 58 x 150
N. ch. empty
S. ch. 240 x 170 x 150
Black marble kohl pot lid
Silver pendant breast shell [drawing]
Late bl. gl. glaze [...]","","","Jan 15","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569540978","AB.TC.D.059","superuser","abydosTombD"
65527,"Tomb: D.61.
Dynasty: Coptic?
Turba/
Wood ccoffin, female in garment","","","Jan 10","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569498047","AB.TC.D.061","superuser","abydosTombD"
65528,"Tomb: D.62.
Dynasty: ?
Turba/
Wood coff. sup. ext. head S.E.","","","Jan 11","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595671979","AB.TC.D.062","superuser","abydosTombD"
65529,"Tomb: D.63.
Dynasty: ?
Turba/
Female sup. exd. head S.E","","","Jan 12th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569539218","AB.TC.D.063","superuser","abydosTombD"
65530,"Tomb: D.64.
Dynasty: Coptic?
Turba/
sup. ext. head S.E.","","","Jan 12","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22799818340","AB.TC.D.064","superuser","abydosTombD"
65531,"Tomb: D.65.
Dynasty: ?
Vault & shaft/
Shaft. 155 x 98
Body at 125
sup. ext. head N.W.
[...] under S. wall of shaft.","","","Jan 12th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22987863995","AB.TC.D.065","superuser","abydosTombD"
65532,"Tomb: D.66.
Dynasty: Late Dyn.
Shaft & vault
Sh. 240 x 90
body at 75 cm. sup. extd. head S.E.
sect. [drawing]
except one of sect. [drawing]
Stone vase, oval on slight foot.
Bronze callipers
Odd beads of bl. glaze","reverseCard","","Jan 12","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569537338","AB.TC.D.066","superuser","abydosTombD"
65533,"Tomb: D.67.
Dynasty: XII
Shaft/ 240 x 80 x 570
Ch. to S. 270 x 70 x 110
Fine red pol. vase
5 disc. beads: 3 carnel, 1 white shell, 1 black steatite","","","Jan 12","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22998956841","AB.TC.D.067","superuser","abydosTombD"
65534,"Tomb: D.68.
Dynasty: Coptic
Coptic chapel.
Late vault converted.
The shaft of the vault has been fitted with a staircase resting on a large rough slab of limestone. The steps are of brick occasionally covered with a rough slab of stone.
The door (of wood?) was hinged on a vertical pole to the E. which rested on a stone disc with a slightly hollow centre & above turned in the neck of a vase mudded into the brick. The doorway was once arched.
OVER","","","Jan 10","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22987862435","AB.TC.D.068a","superuser","abydosTombD"
65535,"The chapel itself was covered inside with good white stucco, pinkish in the floor.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595667989","AB.TC.D.068b","superuser","abydosTombD"
65536,"Tomb: D.69.
Dynasty: Coptic
Late vault double converted into Coptic chapel.
7 bodies in N.W. corner [plan]
found in the vault
wire bravelet
copper ring
part of ring
mud [...] concave on one side.
OVER/","","","Jan 12-13","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569534688","AB.TC.D.069a","superuser","abydosTombD"
65537,"Onscriptions/
In niche
[inscriptions] red
[inscriptions] back
[inscriptioins] black
Below niche
[inscriptions]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961821236","AB.TC.D.069b","superuser","abydosTombD"
65538,"Tomb: D.71.
Dynasty: Coptic
Turba/
Female ext. sup. head N.W.
garment of red wool, brown border embroidered in black
On breast a [...]-like object brown tape embroidered in black.","","","Jan 13.","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961717876","AB.TC.D.071","superuser","abydosTombD"
65539,"Tomb: D.72.
Abandoned.","","","Jan 15.","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22366674583","AB.TC.D.072","superuser","abydosTombD"
65540,"Tomb: D.73.
Turba/
Wood coff. body disturbed
Found/
Piece of gilded stucco ear
Ibis head
Limest. kohl pot lid
Wood kohl stick broken
11 flint flakes
Piece of large shell","","","Jan 15","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961819766","AB.TC.D.073","superuser","abydosTombD"
65541,"Tomb: D.75.
Dynasty: c. XII
Turba/
Man & woman in turba, heads N.W.
Female to E. extd. on l. side
On female a large no. of beads at wrists
bl. gl. spherical, light & v. dark bl. 
tubular
small disc.
bl. gl. amulets
a few carnel. beads","","","Jan 15","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22998952851","AB.TC.D.075","superuser","abydosTombD"
65542,"Tomb: D.76.
Dynasty: 12? or XIth
Shaft/ 240 x 90 x 710
In shaft: Pepi jar in bl. fl. [drawing]; broken alab.
N. ch. empty 240 x 60 x 100
S. ch. 240 x 60 x 100: Carnel. spherical & bronze beads; white shell discoid beads; Copper tubular bead","","","Jan 15th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569531908","AB.TC.D.076","superuser","abydosTombD"
65543,"Tomb: D.77.
Dynasty: XII
Turba
Plundered
Amulets: bl. gl. heart; felspar sphinx; lion; hippo-head; carnel 3 hippo heads; 1 carnel. bead [drawing]; 2 ameth. beads [drawings]; 1 bl. gl. bead [drawing]","","","Jan 15","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569531268","AB.TC.D.077","superuser","abydosTombD"
65544,"Tomb: D.79.
Dynasty: ?
Shaft/ 140 x 70 x 430
Ch. to N 250 x 85 x 44
Mirro handle ivory
pierced shells
3 slate pendants [drawing]
bl. gl. barrel beads
minute bl. gl. disc. beads","","","Jan 15","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961817256","AB.TC.D.079","superuser","abydosTombD"
65545,"Tomb: D.81.
Dynasty: XIIth
Shaft/ 200 x 65 x 320
Ch. to S. 190 x 60 x 70
Large bl. gl. spher. beads
White shell disc beads
V. dark bl-gl. tubul. beads
Pierced shells [drawing]
Small spher. bl. gl light & dark beads
Small carnel. spher. beads
broken blue amulet [drawing]","","","Jan 15","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22799810200","AB.TC.D.081","superuser","abydosTombD"
65546,"Tomb: D.82.
Dynasty: ?
Turba/
disturbed
v. small disc. bl-gl. beads.","","","Jan 15th","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569487177","AB.TC.D.082","superuser","abydosTombD"
65547,"Tomb: D.83 & 4.
Dynasty: late
Turba/
disturbed
Ptol. coin
imitatn. carnel. bead
1 spher. head bl. gl
2 beads from bl. gl [drawing]","","","Jan 15","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569486627","AB.TC.D.083,084","superuser","abydosTombD"
65548,"Tomb: D.102.
Dynasty: XVIII & later. Orig. XII
Rect. shaft N.E. of Dêr, W. of 101.
In top of shaft (194 x 100) some broken pottery of uncertain date. (3 vases drawn prob. XVIII)
At 90 cm. burial of child in plain rect. wooden coffin, head N. ext. sup. slightly on r. side. At neck a mass of beads & amulets with a fine conoid in gr. gl. [Body 1 in reference]
[drawing]
Also, Small wh. disc. beads,
small bl. gl. disc. beads
Hawk amulets of a substance (wh) like asbestos.
Bl. gl. dark disc. beads in grapes of 5 & 6
Long piece of copper, prob. several beads
Bl. & wh. stone hawk & another amulet.
OVER","","","Jan 3-4th","","Sirham",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22987854595","AB.TC.D.102a","superuser","abydosTombD"
65549,"","","","At 134 cm. burials as below","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569527308","AB.TC.D.102b","superuser","abydosTombD"
65550,"Tomb: D.102. cont
Dynasty: XII
Lower in the shaft are 2 chambers 1 S & 1 n. both opened & with pieces of the brick mixed with the sand inside
S. chamber.
Body in west half, male, old ext. sup. face to W. Over face & neck a stucco face with covering of gold leaf. 2 White alab. stone eyes with black pupil 
West of body in a cutting in gebel a fine soul-house of pottery; One long bl. gl. tub. bead [drawing]; Several short bl. gl. tub. beads [drawing]; 2 copper beads [drawing]; Groups of red paste beads [drawing]; Ssmall bl. gl. eye.
N. chamber
Rough flint lth 70 mm.
Small copper spoon lth 68 mm.","","","Jan 3-4th","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22974406952","AB.TC.D.102c","superuser","abydosTombD"
65551,"Tomb: D.104.
Dynasty: XII
Intact
Rect. shaft N.E. of Dêr near the mill. Badly damaged above. Ch. to N. at a slight depth. Brick sealing of chamber intact.
Body female extd. sup. but slightly on l. side. Head N. Arms as in figure.
Plain rect. wood coffin
Under head a pink [...] vase [drawing]. In thoracic cavity a string of carnel. beads 72 in number. These ware in one string round the neck & on the chest they were twisted into a mess. The larger beads were in the centre & away there was a large thin disc of silver.
[plan]","","","Jan 3rd","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961812136","AB.TC.D.104","superuser","abydosTombD"
65552,"Tomb: D.105.
Dynasty: XIIth
Rect. shaft, blind.
In the top a wood coffin 57 x 46 cm with a small child contracted on r. side. Head at 330°
At neck a single string of beads & shells much crossed. Order uncertain
Ground shells, five in number
Small wh. disc. beads
One bead with light bl. gl. frit on dark bl. gl.
One v. long white cyl. bead, one bl. gl. shorter
One bl. gl. drop bead
Bl. gl. amulet [drawing]
Four bl. gl. spher. beads.
Body at 40 cm. fr. top
OVER","","","Jan 4","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569524808","AB.TC.D.105a","superuser","abydosTombD"
65553,"[plans]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22974404532","AB.TC.D.105b","superuser","abydosTombD"
65554,"Tomb: D.107.
Turba
cut 15 cm. into hard gebel
1 m. under Roman floor.
Child sup. ext. in rect. wood coffin head [...] N.E.
Necklace of alternate red gl. paste & copper beads. [drawing]","","","Jan 5th","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569481347","AB.TC.D.107","superuser","abydosTombD"
65555,"Tomb: D.108.
Rect. shaft. Ch. to S.
No finds, body removed.
1 vase drawn","","","Jan 9th","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22569480717","AB.TC.D.108","superuser","abydosTombD"
65556,"Tomb: D.109.
Dynasty: XIIth with poss. intrusive burial.
Rect. shaft.
Ch. to N & to S.
N. ch. plundered
Copper mirror [drawing] Tang
Piece of copper bracelet in double wire with two loop-knots [drawing]
Light bl. gl. beads [drawings]
Carnel beads [drawing] & [drawing]
the [...] sts. gold plated
Bl. gl. beads [drawing] (2) & [drawing]
Fou glass beads, basis blue, 3 eyes with whites & yellow pupils on sides.
[drawing] top; [drawing] side.
109-11 belong to the great destroyed mastaba of  hub-di-dit wh. lay to the N. of them.
OVER","","","Jan 14th.","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22799802350","AB.TC.D.109a","superuser","abydosTombD"
65557,"S. ch. Open but partly intact.
[plan]
a. black stone paint grinder with board of same
b. Glaze vase in silicium, destroyed by damp
[drawings]
Four bl. gl. beads [drawing] in sand of ch.","reverseCard","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22365083314","AB.TC.D.109b","superuser","abydosTombD"
65558,"Tomb: D.110.
Dynasty: XII?
Rect. shaft.
Chs. to N & S
North ch.: Light gr. gl. beads [drawings]; Piece of gold foil
South ch.: Light gr. gl. beads [drawings]
In shaft: bl. gl. fly; 2 bl. gl. tub. beads; bl. gl. spher. beads; glass pear drop pendant; bl. gl. small disc. bead","","","Jan 11-12","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22595653979","AB.TC.D.110","superuser","abydosTombD"
65559,"Tomb: D.111.
Dynasty: XII
Rect. shaft.
2 ch. to N. one to S.
In shaft 4 large jars & some small vases
N. ch. plundered.: Dark brown large spher. beads; White stone eye; Gold foil
S. ch. plundered: Garnet & cranel. spher. beads; bl. gl. beads [drawings]; Carnel. bead [drawing]

3 vases drawn","reverseCard","","Jan 12-13.","","Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22974400512","AB.TC.D.111","superuser","abydosTombD"
65560,"Tomb: D.112.
Turba
[plan]
Female
No sign of coffin, body wrapped in hasîra
Vase [drawing] bottom rough
Several vases of this type with rounded rough bottom were found near here. Burial probably II-III Dyn.","","","Jan 18","","Sirhân",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22365081424","AB.TC.D.112","superuser","abydosTombD"
65561,"Tomb: D.114.
Dynasty: XVIIIth
Vault, barrel, with shaft to N.
[plan] Contents completely upset.
Masses of fine pottery (mainly so-called Syrian in shaft & N. part of tomb.
In chamber:
Blue glaze ball with dark blue rays
Pieces of copper blade prob. of dagger
Piece of bl. gl. dish
Pieces of alab. kohl vase
Pieces of black stone kohl vase
Three sets beads found at a b & c
a) Bl. gl. [drawing]
b) Carnel. & gold foil [drawing]
c) Bl. gl. [drawing]
OVER","","","Jan 20th","","Sirhân",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22974399182","AB.TC.D.114a","superuser","abydosTombD"
65562,"In shaft
Cowries ground
Mother of pearl discs [drawing]
Two ear plugs (?) of black pit [drawing]
Two lead earrings
Bl. gl. paste ring with bezel [drawing]
Small bl. gl. Bez amulet
Bl. & red gl. paste beads [drawings]
White discoid beads [drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22987845335","AB.TC.D.114b","superuser","abydosTombD"
65563,"D.114 cont.
Complete contents
Pieces of poor bl. gl. dish
Ivory arm (broken)
Two grey stone vases [drawings]
Extra grey stone lid
Six alab vases (photo)
Stucco face.
Copper mirror with socket
2 pairs of alab. eyes set in bronze
Copper end of staff.
3 copper [...] signs 82 mm. high
3 fragts. copper.
disc of limestone 57 mm. diam.
Rough flint 59 mm. long
Large sphere of bl. gl. with black rays, (used as a bead) diam 32.
Mud dabs [drawing]
Two black pottery shuttles [drawing] hollow, one hole.
Slate spatula 72 mm. long
Large spindle shell
Cowries
Mother of pearl discs [drawing]
Large amount of gold foil
OVER","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22799798080","AB.TC.D.114c","superuser","abydosTombD"
65564,"Small stucco face cov'. with gold foil
Fragments of bronze dagger
Chessmen: [drawing] 2 gr. gl., 5 black pot; [drawing] 18 bl. gl., 2 ivory.
Three sets of beads: [drawing] carn., [drawing] bl. gl., [drawing]bl. gl light & dark
Few tubular beads bl. gl. & steatite, also set large do.
Pieces of red colouring stone
Amulets [drawing] gr. gl., [drawing] jasper, [drawing]gr. gl. five, [drawing] jasp.
Silver ring with rect. signet.
Beads [drawing] bl-gl with lighter bl. gl. frit.
3 scarabs [drawings]
Beads & bl. gl. recorded in shaft.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22366657713","AB.TC.D.114d","superuser","abydosTombD"
65565,"Tomb: D.115
Dynasty: Early dyn.
Rect. shaft local N & S, in floor of D.114, cut up by this
Ch. to W. roof fallen, remains  of brick closing.
[plan]
Plan of coffin [plan]
No finds
Male","","","Jan 23","","Sirhân",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22961803016","AB.TC.D.115","superuser","abydosTombD"
65566,"Tomb: D.116
Pot burial in rough enclosure built on to sout end of early mastaba
[plan]
Vase of good early Dyn. pol. red bowl with spout
Child, head turned right over, under the vase in a round pit ABCD
Remains of vase of type in D.168 partly near B outside large vase & partly at X, under jar.","reverseCard","","Jan 29th","","Mbarak",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22974395132","AB.TC.D.116","superuser","abydosTombD"
