"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","userID","inputBy","imageURL","imageTitle","Processing","project"
66165,"Grave 36"" x 63"" [...] 4' from surface to bottom of grave
[plan]
Only sternum, vertebra and 1/2 pelvis on floor of N. corner.
Edward R. Ayrton.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23458364489","AB.TC.F.005b","superuser","abydosTombF"
66166,"Cemtery: F.
XVIII dyn.
Pointed wide mouthed vase of white pottery [drawing] / D. 1.","","","Nov. 16.","6.","Ibrahim Suleyman.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199508183","AB.TC.F.006a","superuser","abydosTombF"
66167,"Oblong grave with rectangular wooden coffin.
Two finger & a portion of another bone in the bottom at SE corner. Against NW corner of coffin a pottery vase.
Grave 5' x 3'. Coffin 5' 9"" x 1' 4 1/2"". Bottom of coffin [...] 5' fr. surface of desert.
[plan]
Edward R. Ayrton.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826307675","AB.TC.F.006b","superuser","abydosTombF"
66168,"Cemetery: F.","","","Nov. 15th.","7.","Muhd. Sirhan.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199507583","AB.TC.F.007a","superuser","abydosTombF"
66169,"[plan]
absolutely empty.
Edward R. Ayrton.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743770131","AB.TC.F.007b","superuser","abydosTombF"
66170,"Cemetery: F.","","","Nov. 16.","8.","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198182014","AB.TC.F.008a","superuser","abydosTombF"
66171,"[plan]
Depth 4' 5"" + app. 12"" loose sand above.
Pottery coffin empty.
Edward R. Ayrton.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743834551","AB.TC.F.008b","superuser","abydosTombF"
66172,"Cemetery: F","","","Nov 16.","9.","Mahd. Salim.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800199836","AB.TC.F.009a","superuser","abydosTombF"
66173,"Shaft 3' x 3' abandoned at depth of 8' being dangerous.
Edward R. Ayrton","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800199646","AB.TC.F.009b","superuser","abydosTombF"
66174,"Cemtery: F
Plundered
6 pots of this type [drawing] very rough lying loose in the shaft / D1 D2
 ","reverseCard","","14/11/08","11","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743833841","AB.TC.F.011a","superuser","abydosTombF"
66175,"[plan]
3 pots of this type at a depth of 3' 6"" ab a 1' of loose sand on the top. Two more of the same type about 8"" below the others & one lying loose about 18"" below the surface.
Lenard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23458362809","AB.TC.F.011b","superuser","abydosTombF"
66176,"Cemetery: F
Plundered","","","14/11/08","12","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199506003","AB.TC.F.012a","superuser","abydosTombF"
66177,"Deep shaft 4 ft & 18"" sand on the top.
Skull & a few bones found at the bottom in the chamber.
[plan]
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826305675","AB.TC.F.012b","superuser","abydosTombF"
66178,"Cemetery: F
Plundered
Shallow red glazed dish [drawing]
alabaster vase [drawing]
alabaster vase [drawing]
a shell (bivalve) [drawing]
not recorded.","","","13/11/08","13","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23530620270","AB.TC.F.013a","superuser","abydosTombF"
66179,"Body plundered. Fragments of a wooden coffin.
The articles mentioned on the other side were found about 18"" below the surface. lying loose in the sand.
[plan]
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800197946","AB.TC.F.013b","superuser","abydosTombF"
66180,"


","reverseCard","","","","",580,"Amanda Ford Spora; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717916662","AB.TC.F.014a","superuser","abydosTombF"
66181,"Badly plundered. Roof of chamber fallen in.
[plan]
W. Leonard S. Loat.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717916422","AB.TC.F.014b","superuser","abydosTombF"
66182,"Cemetery: F
Plundered","","","16/11/08","17","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826304575","AB.TC.F.017a","superuser","abydosTombF"
66183,"Photo 10.
At a depth of 15"" (6'="" of which was loose sand) was found a compact mass 3' x 2' 7"" & 14"" thick in the middle, consisting of duck brown sand mixed with a quantity of cloth, embeded in this mass was a large pot of this shape [drawing], surrounded & the mouth plugged with cloth, traces of feathers & cloth were found inside. On removing this mass a shaft was found [plan]. Roughly 3' square & 5' 8"" deep.
In the SW wall was a chamber containing a body pushed up to one end.
Sir Flinders Petrie says the compact mass above referred to was probably a later intrusion.
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23530618690","AB.TC.F.017b","superuser","abydosTombF"
66184,"Cemetery: F
rough red pot [drawing] / D1","reverseCard","","","18","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199503633","AB.TC.F.018a","superuser","abydosTombF"
66185,"D1 rough red pot badly fired & twisted out of shape found lying loose in the sand near the mouth of the pit.
Wooden coffin badly decayed.
[drawing] Top of coffin 4' below the surface. Body lying on its side & huddled up towards the N.W. end of coffin.
Fragment of coffin of an earlier burial but of the same period, & lying some 6"" about the top of the other.
[drawing] lying loose in the sand near the surface of F18.
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800135476","AB.TC.F.018b","superuser","abydosTombF"
66186,"Cemetery: F
red glazed pot [drawing] / D1
Not noted.","","","14/11/08","19","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743830461","AB.TC.F.019a","superuser","abydosTombF"
66187,"Plundered.
D1 was found under tje chin & inside the coffin
[drawing] Wooden coffin much decayed. Body lying on its side.
D1. Small pot close to chin & under the coffin.
broken through, two jars marked xF20 were found near the mouth of F19.
Comparison with card  from F20 shows above to have been direction of points of comparison with [...]
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199503023","AB.TC.F.019b","superuser","abydosTombF"
66188,"Cemetery: F
Plundered
1. jar of white pottery [drawing] / D1
2. rough red pot [drawing] / D2
not recorded.","","","14/11/08","20","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199502843","AB.TC.F.020a","superuser","abydosTombF"
66189,"D1 & 2 were found lying loose between the shaft F20 & the chamber F19.
[plan]
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743829651","AB.TC.F.020b","superuser","abydosTombF"
66190,"Cemetery: F
1. Round red pot at the heels [drawing] / P
2. Long white pot accross the breast [drawing] / P
3. A wooden pillar under the head / P
4. Small pot at the back of neck [drawing] / P
5. copper hawk / D5
6. Steatite nead (incised) / D6
7. blue glazed figure of a god / D7
8. Steatite bead (incised) / D8
9. head of a dog / D9
10. red glazed vase lying loose in the sand of the shaft. / D10
Sir Flinders Petrie dating: IX?","","","14/11/08","21 a b.","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717914322","AB.TC.F.021.ABa","superuser","abydosTombF"
66191,"Unplundered burial.
At the WS side of F21 is a chamber (a) with a much decayed wooden coffin the top being 3' 4"" below the surface, 12"" of loose sand on the top. Body lying on its side, a small red pot at the small of the back lying [...] downwards, a string of beads round the neck.
On the other side is a pit (b) lying 2' 3"" below the bottom of F21, body lying straight in much decayed wooden coffin, wooden pillow badly decayed under the head. A pot lying accross the chest, another at the heels & a third pot lying behind the neck.
The pot on the chest & that at the heels contained with remains of a large quantity of beetles (not the scarabees)
[plan]
In the loose sand of the shaft F21 was found a red glazed dish D10.
Looks as though (b) was the chamber of another tomb encroaching on F21. The bricks were those cutting off this tomb from its own shaft [...]
W. Leonard S. Loat.","reverseCard","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800195046","AB.TC.F.021.ABb","superuser","abydosTombF"
66192,"Cemetery: F
1. very rough red pot [drawing] / D1
not recorded.","","","15/11/08","22 & 22a","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199501653","AB.TC.F.022,022.Aa","superuser","abydosTombF"
66193,"In the SW wall of the shaft a chamber was cut out containing a much decayed wooden coffin, with a pot lying just out side at the head end.
[plan]
F22 9' deep with 8"" of loose sand on top.
Photograph shows skel. slightly contracted on L. side. [...]
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23530616250","AB.TC.F.022,022.Ab","superuser","abydosTombF"
66194,"Cemetery: F","","","16/11/08","23 & 23a","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198176054","AB.TC.F.023,023.Aa","superuser","abydosTombF"
66195,"Bottom of coffin, which was made of red pottery & broken open, was 4' 3"" (with a 1' of loose sand on the top) from the surface, coffin 4' 9"" long, 14"" wide & 14 1/2"" deep.
[plan]
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717912702","AB.TC.F.023,023.Ab","superuser","abydosTombF"
66196,"Cemetery: F","","","16/11/08","25","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198175534","AB.TC.F.025a","superuser","abydosTombF"
66197,"Unbaked Pottery coffin, empty. Top of chamber 1' 9"" + 8"" of loose sand below the surface
[plan]
W. Leonard S. Loat","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23458356619","AB.TC.F.025b","superuser","abydosTombF"
66198,"Cemetery: F
Plundered
1. rough red pot [drawing] / D1
2. glazed red pot [drawing] / D2
Not recorded.","","","19/11/08","28","",580,"Joanna Carroll; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800193106","AB.TC.F.028a","superuser","abydosTombF"
66199,"Only the traces of a wooden coffin left, with two pots
[plan] pit  4 feet deep.
W. Leonard S. Loat","reverseCard","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199499953","AB.TC.F.028b","superuser","abydosTombF"
66200,"Cemetery: F
1. small rough red pot [drawing] from F29.
Not recorded.","","","19/11/08","F29 & 30","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826300075","AB.TC.F.029,030a","superuser","abydosTombF"
66201,"On breaking through the floor of F28, another on F29 was found, containing traces of a wooden coffin, the bottom of which was 3' below the floor of F28.
[plan] F30 4' 8"" deep, with 8"" of loose sand on the top.
W. Leonard S. Loat","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743826531","AB.TC.F.029,030b","superuser","abydosTombF"
66202,"Cemetery: F","","","21/11/08","35a","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198174334","AB.TC.F.035.Aa","superuser","abydosTombF"
66203,"Containing a confused mass of remains of dogs & sheep. The top of the mass was 18"" below the surface with loose sand on the top
[plan]
W. Leonard S. Loat","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826299245","AB.TC.F.035.Ab","superuser","abydosTombF"
66204,"Cemetery: F","","","22/11/08","41","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198173734","AB.TC.F.041a","superuser","abydosTombF"
66205,"Much decayed wooden coffin, slanting downwards from the head end, difference in level between head & feet about 1'! The head end is about 1' below the bottom of F35, & the other end about 2'. Body lying in a bent position head on its side, & the upper portion of the body lying on its chest. Left arm stretched down straight, legs bent. Coffin, outside measurement, 4' 4"" long, 19"" wide
wood at the bottom of coffin 2"" thick.
[plan]
W. Leonard S. Loat","reverseCard","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199498613","AB.TC.F.041b","superuser","abydosTombF"
66206,"Cemetery: F
Plundered","","","22/11/08","44","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743825161","AB.TC.F.044a","superuser","abydosTombF"
66207,"Much decayed wooden coffin, Body lying on its back, head on one side, legs bent
[plan]
W. Leonard S. Loat","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800135226","AB.TC.F.044b","superuser","abydosTombF"
66208,"Cemetery: F","","","27/11/08","50","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23530612690","AB.TC.F.050a","superuser","abydosTombF"
66209,"Empty.
[plan]
W. Leonard S. Loat.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198172594","AB.TC.F.050b","superuser","abydosTombF"
66210,"Cemetery: F","","","Nov. 19.","51.","Abd el Megid.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743824381","AB.TC.F.051a","superuser","abydosTombF"
66211,"[plan]
Pottery coffin coloured white with rez a eyes painted & incised in blue; in fragments.
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826297165","AB.TC.F.051b","superuser","abydosTombF"
66212,"Cemetery: F","","","Nov. 18.","52.","Hasan Ali Yunis.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743823971","AB.TC.F.052a","superuser","abydosTombF"
66213,"[plan]
Nothing found in shaft or tomb
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826296725","AB.TC.F.052b","superuser","abydosTombF"
66214,"Cemetery: F
1. Pot with neck broken marked [drawing]. / D.1.","","","Nov. 18.","53.","Ibrahim.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743823531","AB.TC.F.053a","superuser","abydosTombF"
66215,"Burial of a child in an absolutely decayed coffin.
[plan]
The pottery vase was without its neck but scratched on the outer surface is the sign [drawing].
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23458352359","AB.TC.F.053b","superuser","abydosTombF"
66216,"Cemetery: F
1. In F59. Small rough unbaked cup in shaft. [drawing] / D.1.","","","Nov 18.","57. & 59.","Hasan Ali Yunis",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717907642","AB.TC.F.057,059a","superuser","abydosTombF"
66217,"[plan]
No objects found.
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198170414","AB.TC.F.057,059b","superuser","abydosTombF"
66218,"Cemetery: F","","","Nov. 19.","58.","Shehat Huseyn.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743822531","AB.TC.F.058a","superuser","abydosTombF"
66219,"Apparently the remains of an arched (?) brick tomb with the remains of some three skeletons.
[plan]
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743822321","AB.TC.F.058b","superuser","abydosTombF"
66220,"Cemetery: F
VI
1. Red polished pottery bowl, broken [drawing] (A.)
2. Large white pottery vase [drawing] (B.)
3. Pottery vase, white [drawing] (C.)
4. Red polished pottery vase [drawing] (D.)
5. Alabaster vase filled with small beetles [drawing] (E.)
6. One valve of clam-shell (lid to E.) (F.)
7. Copper mirror (G)
8. Tall alabaster vase [drawing] (H.)
9. Alabaster vase [drawing] (K.)
10. Small alabaster vase (L.) [drawing]
11. Red pottery vase, rough (M.) [drawing].
Sir Flinders Petrie's dating: V","","","Nov. 20.","60.","Ibrahim",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23826294865","AB.TC.F.060a","superuser","abydosTombF"
66221,"A confused mass of shafts above breaking into one another and below two burials one of which is shown below.
The coffin was absolutely decayd (wood.) In one corner was a pot (C) under the left cheek as a small alabaster vase (L.) (D) was a pottery vase. Alabaster vase (E) was full of small beetles & covered with a clam shell as a lid (F) which contained a black substance (kohl?) Behinf this was a mirror (G) and two alab. vases were near the pot. Skelton (female) jaws quite rotted also lower very brittle. Beads round neck. Stringing observed [drawing].
[plan]
Edward R. Ayrton.","reverseCard","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23458350779","AB.TC.F.060b","superuser","abydosTombF"
66222,"Cemetery: F","","","Nov 18.","62.","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800186836","AB.TC.F.062a","superuser","abydosTombF"
66223,"Plain shaft & chamber. No objects.
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717905462","AB.TC.F.062b","superuser","abydosTombF"
66224,"Cemetery: F.
V.
1. White pottery vase [drawing].","","","Nov. 20.","63.","Abd el Megid.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743820871","AB.TC.F.063a","superuser","abydosTombF"
66225,"[plan]
Only a small heap of bones 14"" high was found in the chamber. In the shaft was found a pottery vase (white.)
Edward R. Ayrton","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23458349649","AB.TC.F.063b","superuser","abydosTombF"
66226,"Cemetery: F","","","Nov. 19.","64.","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717904902","AB.TC.F.064a","superuser","abydosTombF"
66227,"[plan] [drawing] Plain red pottery coffin.
[plan] [drawing]
Skeleton female old.
Lid broken in. no objects.
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198167884","AB.TC.F.064b","superuser","abydosTombF"
66228,"Cemetery: F
1. alabaster vase [drawing] (K.)
2. Pottery vase, red, whitened [drawings] (H.)
3. Pottery vase, polished red [drawing] (A.)
4. Pottery vase, polished red [drawing] (G.)
5. Pottery vase, polished red [drawing] (L.)
6. Pottery vase, polished red [drawing] (F.)
7. Pottery bowl, red polished [drawing] (E.)
8. Pottery vase, white [drawing] (D.)
9. Pottery vase, red polished [drawing] (C.)
10. Copper mirror with wooden handle [drawing] (B.)
11. Fragments of wooden headrest [drawing] (M.)
12. Base of wooden headrest [drawing] (N.)
13. Copper needle [drawing] (P.)
14. Large carnelian bead [drawing]
15. Green steatite button seal [drawings]
16. Necklace of round green beads [drawing]
17. Necklace of longer green beads [drawing].
Sir FLinders Petrie's dating: VII","reverseCard","","Nov. 19.","65.","Ahmed Sirhan",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717904412","AB.TC.F.065a","superuser","abydosTombF"
66229,"Grave some 4 ft. deep in the loose gebel.
Skeletin on left side. Female old. The coffin intact but fell to pieces at touch. Strings of beads round neck. Pot C. on lid.
Photos: (alpha) Coffin before opening.
(beta) Skeleton & objects in position.
Pot F. was on the coffin lid.
[plan]
Edward R. Ayrton.","reverseCard","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23530558100","AB.TC.F.065b","superuser","abydosTombF"
66230,"Cemetery: F","","","Nov. 19.","66.","Ahmed Sirhan.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717904062","AB.TC.F.066a","superuser","abydosTombF"
66231,"Rough grave in loose gebel. Remains of wooden ccoffin only upper end remaining.
[plan]
Edward R. Ayrton","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23458348519","AB.TC.F.066b","superuser","abydosTombF"
66232,"Cemetery: F.","","","Nov. 18th","67.","Ahmed Ali Yunis?",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800184656","AB.TC.F.067","superuser","abydosTombF"
66233,"Cemetery: F.","","","Nov 19.","68.","Muhd. Shirgawi.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23199491393","AB.TC.F.068a","superuser","abydosTombF"
66234,"[plan]
3 ft. deep pit. 30"" loose sand on gebel. empty.
Edward R. Ayrton.","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717903102","AB.TC.F.068b","superuser","abydosTombF"
66235,"Cemetery: F.
1. Alabaster vase [drawing] with [...] beetles. (A.)
2. Alabaster vase [drawings] (B.)
3. Small stone vase [drawing] (C.)
4. Small alabaster vase [drawing] (D.)
5. 19 Carnelian beads [drawings]
6. 6 green pottery beads [drawing]
7. 3 copper beads [drawing]
8. 1 small green pendant hippopotamus head [drawings]
9. Pottery vase (white) [drawing] (F.)
10. Pottery vase (white) [drawing] (E.)
11. Copper mirror & handle [drawing] (G.)
12. Wooden pillow [drawing] (H.)
Sir Flinders Petrie's dating: VII?","","","Nov. 21.","69.","Ibrahim.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198166024","AB.TC.F.069a","superuser","abydosTombF"
66236,"[plans]
The coffin was very brittle. On the lid over the feet with some two inches of sand between were four alabaster vases. The gave the appearance of having been put there after the fall of a considerable amount of sand from the roof and cannot be considered to be in their original position tho' undoubtedly belonging to the burial. Against the face was a copper mirror and under the head a wooden pillow one corner of it had been broken off originally and the [drawing] stump rested against a bone.
The coffin measured 6' 1/2"" x 18"" x 1 1/2 thick x 15"" depth.
No order was discernible in the beads which had fallen between the collar bones.
Photo: coffin before & after opening.
Edward R. Ayrton","","","","","",580,"Erin Voorheis; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23717902562","AB.TC.F.069b","superuser","abydosTombF"
66237,"Cemetery: F","reverseCard","","Nov. 19.","70.","",580,"Daniel Pett; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23800183176","AB.TC.F.070a","superuser","abydosTombF"
66238,"[plan]
Rough unbaked coffin. A skull & a few bones. No objects.
Edward R. Ayrton.","","","","","",580,"Erin Voorheis; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23743817211","AB.TC.F.070b","superuser","abydosTombF"
66239,"Cemetery: F","","","Nov. 20.","71.","Shehat Husseyn.",580,"Daniel Pett; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23198164734","AB.TC.F.071a","superuser","abydosTombF"
