"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","userID","inputBy","imageURL","imageTitle","Processing","project"
62076,"Tomb (number): U.12.
Pre-dyn.
Disturbed turba, only leg bones remained. Head had originally been S.
1 Bowl: B11e","","","Feb. 12th","U.12","",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23036832456","AB.TC.U.12","only good record","abydosTombU"
62077,"Tomb (number): U.13.
Dynasty: Pre
[plan]
150 x 110 x 140
Child
Body in
(1) Cloth
(2) Skin
(3) Mat
(4) Reeds
{1. B.1.a
2. B.22.f} (1) invertes over 2
3. B.27.d with cross line!!
4. B.18.d (turn out horiz. rim)
5. B.22.f.
6. F.96.b.
7. Necklace of beads, see over
8. Ivory ring
9. Malachite
Piece of ivory pin in [...]
Photo","reverseCard","","Feb. 13th","U.13","[arabic]",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644524537","AB.TC.U.13a","only good record","abydosTombU"
62078,"Necklace
Under these the rest of the smaller beads in single string.
Beads were not strung round neck but string was laid behind neck.","","","","","",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23036831846","AB.TC.U.13b","only good record","abydosTombU"
62079,"Tomb (number): U.14.
Dynasty: Pre.
[plan]
B.18.d.
Body in mat
Photo","","","Feb. 13th","U.14.","[arabic]",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22440092724","AB.TC.U.14","only good record","abydosTombU"
62080,"Tomb (number): U.15.
Pre-dyn.
Small oval Turba
1 m wide, 1 m deep, 1.50 long
Male body on L. side.
Fragments of reed mat & skin on body.
1 Black top pot 18.d in front of face.
Head to S.
Bones of animal in pot","","","Feb. 15","U.15","",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22441667293","AB.TC.U.15a","only good record","abydosTombU"
62081,"[plan]","","","","","",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23074045201","AB.TC.U.15b","only good record","abydosTombU"
62082,"Tomb (number): U.16.
Dynasty: Pre.
[plan]
B.27.g
B.21.a.
B.22.f
Mat
P.M.
B.22.f. reversed
leg of a small animal.
X is a P. pot, pear-shaped with 2 small string-holes (drawn)","reverseCard","","Feb. 16th.","U.16.","[arabic]",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23062871635","AB.TC.U.16","only good record","abydosTombU"
62083,"Tomb (number): U.17.
Dynasty: Pre
Disturbed.
8. W. vases W.43
R vase R.84.
Large number of gold foil beads on (bone)? matrix
Pieces of gold foil, some crenellated
Pear shaped mace-head in radim
Six small flint razors.","","","Feb. 16th","U.17.","[arabic]",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22440086554","AB.TC.U.17","only good record","abydosTombU"
62084,"Tomb (number): U.19.
Dynasty: Pre.
[plan]
B.27.c
B.27.c
type F.15. in B
Young girl (about 19) head S
Body in mat
Animal bones in B. dish
a. Malachite
b. Crumpled skin object with two mud cones on it, each with a furrow down one side [drawing] hts 25 & 34 mm. prob. sealings
c. Pebble
d. Comb of ivory under head
Photos","","","Feb. 20th","U.19.","[arabic]",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23062871345","AB.TC.U.19","only good record","abydosTombU"
62085,"Tomb (number): U.20.
Dynasty: Pre.
[plan]
B.25.b
P.61 thinner neck
B.27.f
pieces of a mud obj. painted red
Middle aged male, body in mat. The mud obj. was apparently buried broken. It was made on a core of thick string & was perhaps a serpent. An end piece is shaped [drawing]","","","Feb. 20th","U.20.","",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23074044541","AB.TC.U.20","only good record","abydosTombU"
62086,"Tomb (number): U.21.
Dynasty: Pre.
Oval turba badly plundered
In filling
(a) B.26.c.
(b) B.68.b.
(c) Two Cros Line bowls: C.26.3 [triangle] s C.44.8 [triangle] s
(d) A figure of a man, black & red in fired clay","","","Feb. 20th.","U.21.","[arabic]",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23074044341","AB.TC.U.21","only good record","abydosTombU"
62087,"Tomb (number): U.22.
Dynasty: Pre.
[plan]
B.53.b.
L.7.d. (rough) inverted over R.50. thin
L.40. thin type.
Plundered out. Bones gone
Four bl. beads
Flint razor
Bone pin
Fragts. of stone vases
Small piece of mud with two small holes ? a sealing","","","Feb. 22","U.22","",580,"Christina Donald; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22670594629","AB.TC.U.22","superuser","abydosTombU"
62088,"Tomb (number): U.23
Dynasty: Pre.
Completely plundered
Piece of slate-palette [drawing]
Red pol. vase [drawing]","","","Feb. 22","U.23","[arabic]",580,"Van C. Vives; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644521617","AB.TC.U.23","superuser","abydosTombU"
62089,"Tomb (number): U.24.
Dynasty: Pre.
[plan]
B.22.b
Body in mat.","","","Feb. 22.","U.24.","[arabic]",580,"Van C. Vives; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23062869815","AB.TC.U.24","superuser","abydosTombU"
62090,"Tomb (number): U.25
Dynasty: Pre.
Completely upset.
B.35.d.
P.34.c.
B.74.a.
B.47.
Flint long pointed
Small triangular flint","","","Feb. 23.","U.25","",580,"Van C. Vives; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23062869525","AB.TC.U.25","superuser","abydosTombU"
62091,"Tomb (number): U.26.
Dynasty: Pre.
[plan]
Two horns
Palette
Female
B.27.c.
B.11.f
Palette a broken half of rhomboidal
Horn objects with black matter in the lines & 4 holes at top.","","","Feb. 23rd.","U.26.","[arabic]",580,"Christina Donald; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23036828636","AB.TC.U.26","superuser","abydosTombU"
62092,"B.22.c (rotted away). Bases partly disarrayed due to plundering while body fresh. Resin and malachite at x. Wrapping of mat in parts.","reverseCard","","Feb. 23rd","U.27","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644520567","AB.TC.U.27","superuser","abydosTombU"
62093,"Body intact. Almost supine, slightly on L. side. Head S. See photo. No  finds.","","","Feb 23","U.28","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22441663953","AB.TC.U.28","superuser","abydosTombU"
62094,"B.22.b. Mat","","","Feb 25","U.29","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23036827746","AB.TC.U.29","superuser","abydosTombU"
62095,"B.19.a, Mat.","","","Feb 25","U.30","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22670590269","AB.TC.U.30","superuser","abydosTombU"
62096,"B.18.b Three ivory armlets. Child. Mat and cloth. P.22. Carnelian ring beads at neck. Order not clear.","","","Feb 25","U.31","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23036827426","AB.TC.U.31","superuser","abydosTombU"
62097,"B.21.b. Small child. Circular turba.","","","Feb 25","U.32","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644462718","AB.TC.U.32","superuser","abydosTombU"
