"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","userID","inputBy","imageURL","imageTitle","Processing","project"
65697,"[plan]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23181336724","AB.TC.E.0014b","superuser","abydosTombE"
65698,"Cemetery: South.
E.15. Male, burial in woven reed mat. Head on left side, to N.W. Body on back placed across. Photo & Drawing over
E.16. Similar burial in woven reeds. body on back head to N. over knees was placed one B.T. vase [drawing] 29d.
The body had been wrapped in cloth for burial. On the right of legs were placed a pair of leather shoes.
Photo & drawing over.","","","Jan. 27.","E.15, 16.","'Ahmed Sirhan.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23701031922","AB.TC.E.0015a,0016a","superuser","abydosTombE"
65699,"15. [drawing]
16. [drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23809460415","AB.TC.E.0015b,0016b","superuser","abydosTombE"
65700,"Cemetery: South
Intact
*Prehistoric burial in thick wooden coffin 50 x 65 cms crouched position, hand to mouth. See over.
? VIth Dyn*
Photo","","","Jan 27th.","E.17.","'Abd el Megid.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182659913","AB.TC.E.0017a","superuser","abydosTombE"
65701,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513764990","AB.TC.E.0017b","superuser","abydosTombE"
65702,"Intact
Rect. shaft N.W - S.E. (exact 25° W of N)
Chamber to S.E. Body in wooden coffin. Body supine. Male
(1) Alab. figure, seated woman
(2) Alab. figure, seated man on black stucco pedestal.
(3) Ivory figurine
(4) Limestone table of offerings with black & rock crystal vases & 2 slate knives.
(5) Bl. gl. bead.","reverseCard","","Jan 26th","E.21","'Abd el Megid",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441499969","AB.TC.E.0021a","superuser","abydosTombE"
65703,"","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23727009581","AB.TC.E.0021b","superuser","abydosTombE"
65704,"Rect. shaft chamber E & N. / OVER.
Wooden coffin, body female, head to N. Chamber not bricked up.
[plan] H of shaft 370 cms.","","","Jan. 26th","E.22.","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23727009261","AB.TC.E.0022a","superuser","abydosTombE"
65705,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23809456255","AB.TC.E.0022b","superuser","abydosTombE"
65706,"Cemetery: South
Rect shaft N & S. Chamber to S. Small child in wooden coffin, crouched position. See over. / Photo.
Chamber not bricked up. Head 40° W of N.
[plan] Chamber 80 cms high.","","","Jan 27th","E.23.","'Ahmed Aises",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23701026742","AB.TC.E.0023a","superuser","abydosTombE"
65707,"head 40° W. of N
[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783354016","AB.TC.E.0023b","superuser","abydosTombE"
65708,"Cemetery: South
Rect. shaft, chamber to S.
Body contracted, in wooden coffin, on left side, head to N.
Chamber not bricked up.
In shaft 2 pieces of quartz or rock crystal & 2 mud caps off vases.","","","Jan 27th.","E.24.","Ahmed Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513760420","AB.TC.E.0024a","superuser","abydosTombE"
65709,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182653713","AB.TC.E.0024b","superuser","abydosTombE"
65710,"Cemetery: South
Rect. shaft, chamber to N.
2 female bodies in coffins of wood
heads N., over. No furniture.
Chamber not bricked up.","","","Jan 28th.","E.25","Kasâr",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182652853","AB.TC.E.0025a","superuser","abydosTombE"
65711,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513758380","AB.TC.E.0025b","superuser","abydosTombE"
65712,"Cemetery: South
Rect. shaft, well bricked up. Ch. to south, apparently untouched. Body in wood coffin, head to N, body supine. No furniture. Chamber bricked up, but loosely at top.
H. of Chamber 80 cms
L of Chamber 2.20 cms
B of Chamber 80 cms
Chamber well squared off at sides.","","","Jan 27th","E.26.","Seyid Abu Lêl",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182651183","AB.TC.E.0026","superuser","abydosTombE"
65713,"Cemetery: South
Rect. shaft. Chamber to south.
Body supine in wooden coffin, head to N. Chamber not bricked up.
On top of shaft bricking was a course of pots lengthwise to the shaft. [drawing] / Photo
This shaft was afterwards cut in its N. end by chamber of 26 & the hole filled up from 26 by a rough pot [drawing] & plaster.","","","Jan 28th","E.27","Umbarak el Bedwir",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182650503","AB.TC.E.0027a","superuser","abydosTombE"
65714,"Shaft. 2.60.L.; 1.20.B.
Chamber. 2.30.L.; .85.B.; .95 H.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783204826","AB.TC.E.0027b","superuser","abydosTombE"
65715,"Cemetery: South
Reed mat burial in turba cut by shaft 27, which is bricked & plastered to fill up gap [plan]
The feet were left in position at bottom of turba, but the upper bones & vases which had been cut off by shaft were piled in a mass above them.
(a) B. T. vase 
(b) B. T. vase
(c) P. bowl
[drawing] B.14.b.
[drawing] B.47.
[drawing] P.23.a.","reverseCard","","Jan 30th.","E.28","Umbarak el Bedaui",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23701021492","AB.TC.E.0028","superuser","abydosTombE"
65716,"Cemetery: South
29. Ddisturbed turba, apparently cut by 49. Bones moved. Two rough vases [drawing] R.66
30. Baby in contracted position; 2 vases, one above (S. of) head & one near feet.
These both cut slightly under wall of 26, but no evidence as to whether it was built over them or they let in under it.","","","Jan 30th","E.29. 30","Umbarak el Bedaui",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182649373","AB.TC.E.0029,0030","superuser","abydosTombE"
65717,"Cemetery: South
VI Dyn.
see over
Signs of wood. coffin to S & E of turba.
Vase of rough ware [drawing]
This grave was cut by E 42.","reverseCard","","Jan 27th","E.31","Mhd. Awad.",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23181324424","AB.TC.E.0031a","superuser","abydosTombE"
65718,"[plan]
N.B. 42 was clearly cut into 31 & after it runs deeper & grazes [...] cf 31.
No furniture with 41 & 42.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513754380","AB.TC.E.0031b","superuser","abydosTombE"
65719,"Cemetery: South
Slightly contracted body in wooden coffin. Head to N. / Photos
No furniture.
[drawing]","","","Jan 27th","E.32","Mehammedên 'Ali",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441489479","AB.TC.E.0032","superuser","abydosTombE"
65720,"Cemetery: South
33. Badly disturbed prehistoric, bones removed, vases mixed
(a) Wavy handled jar [drawing]
(b) Rough red dished 2. [drawing]
(c) Rough small jar [drawing] R.75
(d) Small red pol. pot. [drawing] R.66.
(e) Rough flint knife.
(f) V. small vase [drawing] P.93.c polish wretched
34. Disturbed prehist burial near 33. No evidence.
Above 33, just east of it, an inverted bowl & under it a childs fingers with a flint & a mass of carbonized matter. Male 34 [alpha].","","","Jan 27th","E.33, 34","Hammadi Dauwûd",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783346116","AB.TC.E.0033,0034","superuser","abydosTombE"
65721,"35. Very small child, head S, under a vase of rough ware at top of shaft 36
36. Rect. shaft.
See next card","","","Jan 27th","E.35, 36","Sawaq Awad",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23726998501","AB.TC.E.0035,0036a","superuser","abydosTombE"
65722,"Cemetery: South
Rather small rect. shaft, plastered top, but no bricks. / OVER
Chamber under E & N sides; contrated burial on l. side, head N. wooden coffin. No bricking up cf. chamber
[plan]
H of Chamber [...] cms
H of Shaft 330 cms","reverseCard","","Jan 28th","E.36","Sawaq 'Awad",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182645063","AB.TC.E.0036b","superuser","abydosTombE"
65723,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441486559","AB.TC.E.0036c","superuser","abydosTombE"
65724,"37. Contracted burial in a mat with head to South. No vases / OVER
38. Child in turba, supine head N.E.
39. Child in turba, supine head S
40. Late burial in shaped wooden coffin in top of shaft 51.
41 & 42 Children, see 31.","","","Jan 27th","E.37, 38, 39","Ahmed Aise",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441486209","AB.TC.E.0037a,0038,0039,0040,0041,0042","superuser","abydosTombE"
65725,"[drawing]
Lth 108.
Bth. 73.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783343306","AB.TC.E.0037b","superuser","abydosTombE"
65726,"Cemetery: South
Intact
Prehistoric crouched, on left side, head to S. / OVER; PHOTOS.
Body was wrapped in several animal skins, apparently hair inwards, & the a reed mat was added over the whole burial including the vases. Vases are inside other before face. Head & upper part of body slightly raised.
[drawing] B.22.a. [drawing]B.19.a.
Type 2 a.
See Cem. of Abydos Vol. I, p. 15. ","","","Jan 28th","E.44.","Ahmed Aise",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783342986","AB.TC.E.0044a","superuser","abydosTombE"
65727,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182642903","AB.TC.E.0044b","superuser","abydosTombE"
65728,"Early rect. shaft, very short. / OVER.
Body contracted in v. short & broad coffin in shaft [plan]
3 vases N. of coffin type but slightly ribbed [drawing] Shaft blind below it.
At neck a double string of bl. gl. & carnel beads, fine carnel. amulets & bone amulets, 2 of latter in form of seals.","","","Jan 28th","E.45","Sawaq 'Awad",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23181318664","AB.TC.E.0045a","superuser","abydosTombE"
65729,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513748510","AB.TC.E.0045b","superuser","abydosTombE"
65730,"Cemetery: South
?Turba, wholly disturbed, bones & vases out of order
(1) P. bowl or dish, small P.22.
(2) Decorated vase [drawing] D.17.a.
(3) Rough vase [drawing] R.69.a.
[plan]
(4) 4 small amethysts
(5) 2 carn. & 2 blue stone beads, discoid","","","","E.46.","Isma'in abu l Hasan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182641353","AB.TC.E.0046","superuser","abydosTombE"
65731,"Short ridged shaft, no bricking.
E.46 lay over it but was no doubt thrown there by makers of E.26 over the site of which it prob. lay. Parts of I Dyn red pol. bowl in top of shaft
Chamber cut under west side / OVER.
Skeleton in high wood coffin, head to N, on left side, legs contracted. Round neck a string of 
(a) Carnelian amulets & beads
(b) Cylinder seal of dark stone
(c) Bone bawks & other amulets
(d) Gold bead
(e) Bl. glaze beads & amulets","","","Jan 30.","E.47.","Isma'in abu il Hasan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23809442215","AB.TC.E.0047a","superuser","abydosTombE"
65732,"[plan]
H of Chamber 80 cms.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513747050","AB.TC.E.0047b","superuser","abydosTombE"
65733,"Badly disturbed turba, no order recognizable
One rough vase [drawing] & an agate (?).
South of E.47.","","","Jan. 31st","E.48.","Ahmed Sirhan",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513746530","AB.TC.E.0048","superuser","abydosTombE"
65734,"Cemetery: South
Intact
Undisturbed prehistoric contracted burial on left side, cutting into 29.
(1) Narrow necked flask B ware
(2) smaller open jar B.
(3) Large dish B.
[drawing] B.11.f; [drawing] B.94.b.; [drawing] B.74.e","","","Jan 30th","E.49.","Umbarak el Bedawi",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23701010492","AB.TC.E.0049a","superuser","abydosTombE"
65735,"[drawing]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23181314594","AB.TC.E.0049b","superuser","abydosTombE"
65736,"Cemetery: South
50. Extended burial in reed tray. Supine along E wall of shaft 51 & near top, head to N. Under the Roman burial 40. (lth 1.55 m)
Below this the [...] burial 54 (over)
The shaft ran blind slightly below this as the gebel contained very large stones, & discouraged further cutting.","","","Jan 27th","E.50, 51, 54","Ahmed Aise",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182637783","AB.TC.E.0050,0051,0054a","superuser","abydosTombE"
65737,"Cemetery: South
52. Roughly circular trench cut by shaft 51. / OVER
The shaft 51 was as usual plastered up at the point where it had cut 52. Prehist.
53. Prehist. oval, cut by 52. / OVER.
(a) Rough faced dish
(b) Decorated vase [drawing] D.3.","","","Jan 29th","E.52 & 53","Ahmed 'Aise",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513744070","AB.TC.E.0052a,0053a","superuser","abydosTombE"
65738,"[plan] Both hands removed.","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23701008462","AB.TC.E.0052b,0053b","superuser","abydosTombE"
65739,"[plan]","","","","","",580,"Amanda Ford Spora; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23726989361","AB.TC.E.0054b","superuser","abydosTombE"
65740,"Cemetery: South
56. Rect. shaft. Contracted burial in rect. wood coffin in shaft, near top. Female / OVER
Lower a chamber to South, loosely bricked up, but all disturbed. Full of sand & gebel with which the scattered bones were mixed
55. Legs of contracted burial cut by 21 [plan]","reverseCard","","Jan 30th","E.55, E.56","Mhd. 'Awad",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513742260","AB.TC.E.0055,0056a","superuser","abydosTombE"
65741,"[plan]","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182634253","AB.TC.E.0056b","superuser","abydosTombE"
65742,"Cemetery: South
57. Disturbed prehistoric turba directly under E.32. 
Head to S, contraction, but no other detail clear.
Two vases rough ware. [drawings]
58. Disturbed turba (Sawaq Awad) under edge of wall of E.3.
Quite broken up, no evidence.","reverseCard","","Jan 31st","E.57, 58","Mohammedên 'Ali",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441476699","AB.TC.E.0057,0058","superuser","abydosTombE"
65743,"Cemetery: South
61. Extended reed burial of child } now changed to 99. Where [...]
62. Extended reed burial } now changed to 99. Where [...]
63. Child's turba, nearly cut by 23*, body removed.
*23 was plastered against this spot.
64. Child, supine, head S. Body wrapped in mummy cloth.","reverseCard","","Jan 28th","E.61-64.","Ahmed Sirhan",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23182633203","AB.TC.E.0061a,0062a,0063a,0064a","superuser","abydosTombE"
65744,"[plan]","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441475169","AB.TC.E.0061b,0062b,0063b,0064b","superuser","abydosTombE"
65745,"Cemetery: South
E.65. Mummy of very small child head to N.E.
E.66. Shallow oval turba. Contracted burial of an adult. Head and arms removed, (as ribs seem to be undisturbed the removal must have been ancien) Body covered with thin reed mat. Feet N.W. / OVER","reverseCard","","3. 2. 10.","E65. 66.","Ahmed Sirhan",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23513738930","AB.TC.E.0065,0066a","superuser","abydosTombE"
65746,"[plan]","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783331896","AB.TC.E.0066b","superuser","abydosTombE"
65747,"Cemetery: South
71. Half a supine extended burial in a roll of thick rushes like [...]. / Photo.
Head N, lover half of body cut away, but by what is not clear.
72. Roman burial (?) in shaped wood coffin. Head west, supine, extended.","","","Jan 28th","E.71. 72.","'Ali Etmân",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441473779","AB.TC.E.0071,0072","superuser","abydosTombE"
65748,"Cemetery: South
Intact
Oval turba with two ledges undercut. Body of small child on left side. Head to N. Contracted. / OVER.
On ledge at south end of turba were
(a) [drawing] 2 R.84.a
(b) [drawing] 1 R.76.
On ledge at west side were 1 of (a) & 1 of (b) broken. 1 of (b) unbroken and [drawing] R.65.c. [drawing] R.57.c. smooth","","","31. 1. 10.","E74","Seyid abu Lêl.",580,"Adélie Simon; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441473249","AB.TC.E.0074a","superuser","abydosTombE"
65749,"[drawing]
[plan] [plan]","","","","","",580,"Adélie Simon; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23181306294","AB.TC.E.0074b","superuser","abydosTombE"
65750,"Cemetery: South
Rectangular protodynastic turba / OVER
Plundered, head gone & bones disturbed
(a) Slate palette [drawing]
(b) Bl. glaze beads, small discoid.
(c) Small fine vase. R. [drawing] R.55.a
(d) Small rough vase [drawing] R.66.
(e) Rough dishes, 5 [drawing]
(f) [drawing] R.84. five R.
[drawing] 2 v. large jars rounded end L.40. (?)
[drawing] B 53.b.
[drawing] P.23.a","reverseCard","","Jan 31st","E.75","Ahmed Sirhan",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783329786","AB.TC.E.0075a","superuser","abydosTombE"
65751,"","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23181305024","AB.TC.E.0075b","superuser","abydosTombE"
65752,"Cemetery: South
Prehistoric turba, disturbed
(a) [drawing] 2 large open mouth R.81.; [drawing] R; [drawing] B; [drawing] 2 P.23.a.","","","Jan. 31st.","E.76","Isma'in",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441470429","AB.TC.E.0076a","superuser","abydosTombE"
65753,"","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783327316","AB.TC.E.0076b","superuser","abydosTombE"
65754,"Cemetery: South
81. Turba, prob. Roman, under N. wall of E.3. Body, supine, extended. Wrapped in cloth, no coffin. Head to E
82. Burial extended on rushes, head S.W. Supine.","","","Jan 31st","E.81 & 82","'Ali Etman 82; 'Ali Sharayif 81.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23700998732","AB.TC.E.0081,0082","superuser","abydosTombE"
65755,"Cemetery: South.
84. Late burial in wood coffin, supine, extended, head N.
85. (feet under 84) Burial in rushes. Supine, extended, head S.W. [plan]
86. Cut by 85 above. Prehistoric turba. / OVER
Woman on L side. Head NE contracted.
Several blue-green & small carnelian beads.
Small pieces of resin malachite & oxide of lead?
From over body several (3)","","","Jan 31.","E.84, 85, 86","'Ali Etman",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23726978881","AB.TC.E.0084,0085,0086a","superuser","abydosTombE"
65756,"large R. Pots.
[plan]","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23181301414","AB.TC.E.0086b","superuser","abydosTombE"
65757,"Cemetery: South
Intact (?)
E.90.
Predynastic.
An almost circularturba, 40 cms deep. / OVER
Burial of child, contracted on left side. Head 40° W. of South. In front of face 4 pots.
[drawing] 2 R.; [drawing] B.1.d. but flat bottom; [drawing]B.79.a.","","","3. 2. 10","E 90","Ahmed Aiser.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783324036","AB.TC.E.0090a","superuser","abydosTombE"
65758,"[plan]","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783323236","AB.TC.E.0090b","superuser","abydosTombE"
65759,"Cemetery: South.
E.91. Burial of an animal probably a dog. (see over) under wall of E.3.
E.92. Full length male burial. Body on back head to left at 70° W of N. Hands clasped in usual way over pelvis. No evidence of reed matting.
E92. Similar burial. Head 40° S of W","","","3. 2. 10","E91. 92. 93","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441464879","AB.TC.E.0091a,0092,0093","superuser","abydosTombE"
65760,"[drawing]","reverseCard","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441463699","AB.TC.E.0091b","superuser","abydosTombE"
65761,"Cemetery: South.
Oval turba. male burial in croutched position on rt side, at back of head on B.T. Pot / Over.
[drawing] B.25.e","","","3. 2. 10","E 94.","Ahmed Sirhan.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783320956","AB.TC.E.0094a","superuser","abydosTombE"
65762,"[drawing]","","","","","",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23441462949","AB.TC.E.0094b","superuser","abydosTombE"
65763,"Cemetery: South
E95. Burial of child on back, hands to side, head to East. 1 round green stone bead at pelvis. [drawing]
Also 1 cowrie shell from turba
E96. Full length burial. Woman on back. Head to S.E. Body was wrapped in fine reed matting*. Rt. hand at side. L hand over pelvis. Several green beads
*The fragments of mat were afterwards [...] to belong to a prehist. burial close to this.","","","3. 2. 10","E 95. 96.","Ahmed Sirhan.",580,"Michael George Adams; Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23783320356","AB.TC.E.0095,0096","superuser","abydosTombE"
