"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","userID","inputBy","imageURL","imageTitle","Processing","project"
62111,"","","","Jan. 12th","T.51, 56","Mohamed Awad",658,"Michael George Adams; Susan Magyarody","https://www.flickr.com/photos/25459876@N04/22670567569","AB.TC.T.051,052a,053,054a,055,056","only good record","abydosTombT"
62112,"Pottery 52 XVII     ,Potery 54 VI dyn.","","Drawings of 4 vases","","","",658,"Michael George Adams; Susan Magyarody","https://www.flickr.com/photos/25459876@N04/22670566979","AB.TC.T.052b,054b","only good record","abydosTombT"
62113,"Cemetery: South
Tomb: T.57, 58.
T.57.
Disturbed turba.
small shell beads & large gold bead.
T.58. Rect shaft N-S. Chamber to S
man's body badly damaged.","reverseCard","","Jan. 13th","T.57, 58.","",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22440061764","AB.TC.T.057,058","superuser","abydosTombT"
62114,"Cemetery: South
Tomb: T.61, 62, 63
61.
VI Dyn shaft
62. VI Dyn shaft. Coffin of mud [plan]
mud coffin, no skeleton
63. VI Dyn shaft, ch to east
parts of female body, yellow hair, head to N. No finds","","","Jan 12th","T.61, 62, 63","Ahmed 'Aise",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23049247872","AB.TC.T.061,062,063","superuser","abydosTombT"
62115,"Cemetery: South
Tomb: T.64, 65
T.64. Rect. shaft. Mummy near top, male, head S. N&S
Lower a large wooden coffin, woman on right side, head to N
Wooden rabbit, shells
Bl. gl. amulets [drawing]
Glaze beads [drawing]
2 stone beads
T.65 VI Dyn square, chamber to W.
man, left side, head N.
One pot at waist
Both arms broken & badly joined
red ware [drawing]","","","Jan. 13th","T.64, 65","",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644435598","AB.TC.T.064,065","superuser","abydosTombT"
62116,"","","","Jan. 14th","","Ahmed 'Aise",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22440060334","AB.TC.T.066a","superuser","abydosTombT"
62117,"[drawing]
130 long x 70 broad","","","","","",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644492547","AB.TC.T.066b","superuser","abydosTombT"
62118,"Cemetery: South
Tomb: T.67., 68
67
Rect. shaft, chamber to north, made entirely of finely cut limestone with door of same.
Wooden sarcoph. in shaft, broken & taken from chamber
In shaft 11 miniature vases [drawings]
68 Ridged shaft v. narrow, chambers never finished, north & south.","","","Jan 16th","T.67., 68","Ahmed Aise",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23049246252","AB.TC.T.067,068","superuser","abydosTombT"
62119,"Cemetery: South
Tomb: T.69, 70
69. Ridged shaft v. narrow.
70. Ridged rect. shaft, body in shaft badly disturbed.","","","Jan 16th","T.69, 70","Ahmed 'Aise",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22440059384","AB.TC.T.069,070","superuser","abydosTombT"
62120,"Cemetery: South
Tomb: T.71.
T.71.
Rect. shaft, ridged below the bricks, N & S [drawing]
Two chambers S, narrow.
Upper empty exe. for bones.
Lower chamber, bones disturbed
(a) Fragts. of 2 painted coffins 
man (?) & child, hands
(b) Mirror
(c) Large jar
(d) Scarab & [...][;]over
(e) Gold ring [drawing]
(f) 3 gold earrings.
(g) 2 small Bez. bl. gl.
(h) 7 gilded stucco eyes.
(i) 7 gold leaf pendants
(j) 2 small bronze figurines (v small.)","","","Jan 13th","T.71.","Sawag 'Awad",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644491467","AB.TC.T.071a","superuser","abydosTombT"
62121,"[drawings]
(k) Eye of green stone
(l) Gold foil beads & clasp.
(m) Bl. gl. beads
(n) 6 carnelian beads.","","","","","",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23049244442","AB.TC.T.071b","superuser","abydosTombT"
62122,"Cemetery: South
Tomb: T.72. 73. 74
T.72.
Rect. shaft ridged as 71. Child at 1 m. at east all in middle, head to N. supine.
Chamber on S. Sarcoph. half out of chamber, bricks above it closing cham.
ber. Sandal, & bl. gl. conoid seal [;] over
face, hands & ears.
T.73.
Rect. shaft, chamber to south
(a) Glaze scarab [drawing]
(b) Three vases [drawings]
T.74. Rect. shaft N & S. ridged, ch. to N distrubed, few bl. gl. beads & in shaft a fragt. of pottery.","reverseCard","","Jan 13th","T.72. 73. 74","",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23074012911","AB.TC.T.072a,073,074","superuser","abydosTombT"
62123,"","","","","","",580,"Susan Magyarody; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644490147","AB.TC.T.072b","superuser","abydosTombT"
62124,"Cemetery: South
Tomb: T.76, 77
Rect. shaft, no chambers
[Scarab in tip of shaft] [drawing]
At once came a body [female] in wooden coffin, head N, prone, few bones of child near her head.
(a) Pot [drawing] in S.E. corner of grave
(b) Square [drawing] ornament of bl. gl. on necklace of black beads
(c) Scarab at l. hand [drawing]
77. Rect shaft, body above head to N, supine. No furniture. Supine.
Below plundered body in shaft head to N, disturbed","","","Jan. 15th","T.76, 77","Sawag 'Awad",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23074005881","AB.TC.T.076,077","only good record","abydosTombT"
62125,"Cemetery: South
Tomb: T.78, 79
78. [plan]
Rect. shaft head N. body in shaft, blind
79. [plan]
Ridged shaft, long chamber to S body in coffin untouched head to N, supine.","","","Jan 17th","T.78, 79","Sawag 'Awad",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23049243472","AB.TC.T.078,079","only good record","abydosTombT"
62126,"","","","Jan. 15th","","Mohammed 'Awad",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23036796406","AB.TC.T.081","only good record","abydosTombT"
62127,"Tomb: T.82, 83
[plan]
T.82.
Ridged, chamber broken from 83.
No finds.
T.83. Undisturbed sand in shaft.
[plan]
Seven sealed jars in chamber on east of a wood coffin.
Abandoned by us owing to a dangerous fall of gebel.","","","Jan 15th","T.82, 83","Mohammed 'Awad",580,"Michael George Adams; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23062837075","AB.TC.T.082,083","only good record","abydosTombT"
62128,"Tomb: T.84, 86
T.84.
VI. Dyn square shaft, ch. to S.
girl in coffin on left side, head to north.
T.86.
Rect. shaft [plan]
Ch. to N, fastened up.
Body supine head to N.","","","Jan 15th","T.84, 86.","",580,"Yvonne Claire Budden; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644488187","AB.TC.T.084,086","superuser","abydosTombT"
62129,"Cemetery: South
Tomb: T.87.
Rect.shaft N.S. near top a child's body disturbed towards N. end.
2 grenn glaze Bez amulets
Bl. gl. frog amulet, 5 beads of glaze (?)
& many white discoid beads of shell.
Slightly lower a pot [drawing] rough ware
Chamber
to N. man's body
head to N. Disturbed.
Long bl. gl. beads [drawing]
& mud fragts with cloth impression on one side & [drawing] on other.","","","Jan 19th","T.87.","M. 'Awad",580,"Yvonne Claire Budden; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23074010061","AB.TC.T.087","superuser","abydosTombT"
62130,"Tomb: T.88.
Disturbed turba burial near top.
Three carnel. beads & 2 wh. gl. (?) beads [drawing]. Bones broken up.
Whitish frog amulet.","","","Jan. 20.","T.88.","M. 'Awad",580,"Yvonne Claire Budden; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644487157","AB.TC.T.088","superuser","abydosTombT"
62131,"Cemetery: South
Tomb: T.91.
Rect. shaft, N & S.
A. Child at corner [plan] in coffin head to E
B. Woman lower head to N, in wooden coffin. On her left side. Beads & bl. gl. stamp at r. hand (up to chin)
scarab at left hand [drawing]
Bl. gl. hedgehog above
Beads bl. gl. & red
Long bead [drawing]
C. Chamber to N. body plundered.","","","Jan 16th","T.91.","Mohammed 'Awad",580,"Yvonne Claire Budden; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22441629403","AB.TC.T.091","superuser","abydosTombT"
62132,"Tomb: T.101.
Turba, head to E, body on rt. side
Below it a VI. Dyn shaft, chamber to W. Full of drift sand.","","","Jan 17th","T.101.","Ahmed 'Aide",580,"Yvonne Claire Budden; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22441628943","AB.TC.T.101","superuser","abydosTombT"
62133,"102. VI Dyn shaft, body on left side[;]103. VI Dyn. shaft, chamber to N. womans body, head to N on right side.","reverseCard","","Jan 119th","T.102, 103","Ahmed Aise",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22441628483","AB.TC.T.102,103a","superuser","abydosTombT"
62134,"","","","","","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22670558069","AB.TC.T.103b","superuser","abydosTombT"
62135,"104. Turba, girl's body, head to N. on right side, hands down[;]105. VI Dyn. shaft. body on l. side, pot, sealed, in N corner of chamber","","","Jan 19th","T.104, 105","Ahmed Aise",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23074007451","AB.TC.T.104,105a","superuser","abydosTombT"
62136,"","","","","","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/23049238132","AB.TC.T.105b","superuser","abydosTombT"
62137,"106. Turba, body in wooden sarcoph. head removed, supine, S.E.[;]107. Turba. Body head to N.E., crouched, on rt. side hands up to face.","","","Jan. 20th","T.106, 107","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22441626953","AB.TC.T.106,107","superuser","abydosTombT"
62138,"120. Rect. shaft, chamber S, broken in from the blind shaft to south. Male body on back head to N. No furniture[;]121. Turba grave, old man, 4 teeth left. Supine head S. hands to side. Coffin stucco on wood, painted and shaped to shoulders. Three broken vases on top. Three fragments underneath (not in coffin, probably did not belong)","","","Jan. 21st","T.120, 121","Sawaq Awad",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644484187","AB.TC.T.120a,121","superuser","abydosTombT"
62139,"","","","","","",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22440050974","AB.TC.T.120b","superuser","abydosTombT"
62140,"Roman vault, ran due E + W, one mummy, head to E. One fragt. at gold leaf on breast, under throat. Two Roman handled jars. A roman jug.","","","Jan 17th","T.150","Sawaq Awad",433,"Joellen mcGann; Denis Antoine","https://www.flickr.com/photos/25459876@N04/22644424938","AB.TC.T.150","superuser","abydosTombT"
