"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
65689,"6. Rect. shaft below vault E.2
Ch to N. emply exc for a few bones

8. Roman burial, woman supine, head 
so S, hands clasped 

9. Girl in wooden coffin as 8

10. child in coffin, head S, cut off
by shat
2 bl. gl b[...] figures & mixed beads ","","","23 January 1908-9","E. 6, 8, 9, 10","'Abd el Mejid","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23701038062"
,,,,,,,,,
,,,,,,,,,
65690,"Cemetery: Prehistoric
Prehistoric turba, badly disturbed.
[drawing] 3 / R.76. [drawing] 1 / R.84. [drawing] 2 / R.23.b
These all R. ware.
Long flint knife, broken
Fine clay vase & part of another [drawing] R.75.c
7 carnelian & one stone bead
Bronze pin [drawing]
Ivory spoon","","","Jan 23rd","E.7.","M. 'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23513772580"
65690,"Cemetery: Prehistoric.

Prehistoric turba, badly disturbed.
Long flint knife, broken. 
Fine clay vase & part of another.
7 carnelian & one stone bead.
Bronze pin.
Ivory spoon.
[drawings of vases] These all R ware.","","","Jan.23rd","E.7","M. 'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23513772580"
65690,"Prehistoric tomb, badly disturbed 
r. 76, r. 84, r236, r 57.c
These all R ware
long flint knife, broken
fine clay vase & part of another
7 carnelian & one stone bead
bronze pin
ivory spoon","","","23 January 1908-9","E. 7","M. 'Gwad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23513772580"
,,,,,,,,,
,,,,,,,,,
65691,"Cemetery: Prehistoric
Prehistoric turba, see over, rectang. with rounded edges. N.W., SE
Head removed, crouched position head was south.
[drawing] Shape D.37. Decorated; [drawing] 3 / thick rough; [drawing] R. ware
also remains of at least 3 large pots [drawing] R.E. R.84","","","Jan 23rd","E.11.","M. Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23182665843"
65691,"Prehistoric turba, see over, rectangular with rounded edges. NW-SE. Head removed, crouched position, head was south.
Also remains of 3 large pots.","","","Jan. 23rd","E.11","M. 'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23182665843"
65691,"Prehistoric tomb, see over, rect ang.
with rounded edges. NW, SE
head removed, crouched position 
head was south 
shape d. 37
Decorated .... thick rough .... R ware
also remains of at least 3 large pots
R.84","","","23 January 1908-9","E.11","M. Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23182665843"
,,,,,,,,,
,,,,,,,,,
65692,"[plan]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23181339914"
65692,"","","Drawing of remains in turba.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23181339914"
65692,"n/a","","drawing only ","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23181339914"
,,,,,,,,,
,,,,,,,,,
65693,"Cemetery: Prehistoric
Prehist. turba, plundered / OVER
[drawing] R.F. / R.84; [drawing] B / 53.a.; [drawing] P. ?; [drawing] R. / R.76.
Stone vase [drawing]
3 carnel. & 2 green gl. beads, all discoid.","","","Jan 23rd","E.12.","M. 'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23181339244"
65693,"Prehistoric turba, plundered.
Stone vase.
3 carnel. & 2 green gl. beads, all discoid.
[drawing of 5 vases]
                                                       OVER
","","","Jan. 23rd","E.12","M. 'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23181339244"
65693,"Prehist. tomb, plundered 
RF R.84, B 53a, P?, R. R.76
Stone vase
3 carnel & 2 green gl. beads, all discold","","","23 January 1908-9","E. 12","M. 'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23181339244"
,,,,,,,,,
,,,,,,,,,
65694,"[plan]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23701034222"
65694,"133 x 83 cms.","","Drawing of remains in grave.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23701034222"
65694,"n/a","","drawing","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23701034222"
,,,,,,,,,
,,,,,,,,,
65695,"Cemetery: South.
Late turba built into N wall of E.3. (see plan)
Small child, head at 25° E of S, in wooden coffin.
Three small Bl. gl. ornaments from neck [drawing]","","","Jan 27th","E.13.","Ahmed Aissa","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23441504889"
65695,"Late turba built into N wall of E.3 (see plan).
Small child, head at 25° E of S in wooden coffin.
Three small bl. gl. ornaments from neck.","","","Jan. 27th","E.13","Ahmed Aisa","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23441504889"
65695,"late tomb built into N wall of
E.3 (see plan)
Small child, head at 
25 degrees E of S in wooden coffin
three small bl. gl ornaments 
from neck ","","","27 January 1908-9","E. 13","Ahmed Aise","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23441504889"
,,,,,,,,,
,,,,,,,,,
65696,"Cemetery: South.
Late turba. Woman on back. Head to N. Legs removed anciently below knees. Part of head rest from above head. See over. Shaped wooden coffin in fragments.","","","Jan 27th","E.14.","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23701033252"
65696,"Late turba. Woman on back. Head to N. Legs removed anciently below knees.
Part of head not from above head. See over.
Shaped wooden coffin in fragments.","","","Jan. 27th","E.14","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23701033252"
65696,"late tomb, woman on back
head to N, legs remvoed
anciently below knees
part of head not from 
above head. see over 
shaped wooden coffin in fragments ","","","27 January 1908-9","E. 14","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23701033252"
,,,,,,,,,
,,,,,,,,,
65697,"[plan]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23181336724"
65697,"","","Drawing of remains in grave.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23181336724"
65697,"n/a","","drawing","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23181336724"
,,,,,,,,,
,,,,,,,,,
65698,"Cemetery: South.
E.15. Male, burial in woven reed mat. Head on left side, to N.W. Body on back placed across. Photo & Drawing over
E.16. Similar burial in woven reeds. body on back head to N. over knees was placed one B.T. vase [drawing] 29d.
The body had been wrapped in cloth for burial. On the right of legs were placed a pair of leather shoes.
Photo & drawing over.","","","Jan. 27.","E.15, 16.","'Ahmed Sirhan.","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23701031922"
65698,"E.15
Male, burial in woven reed mat. Head on left side to NW. Body on back placed across.
Photo & drawing Over.

E.16
Similar as burial in woven reeds, body on back, head to N over knees was placed one B.T. vase.
The body had been wrapped in cloth for burial. On the right of legs were placed a pair of leather shoes.
                                                      Photo & drawing over.","","","Jan. 27","E.15, 16","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23701031922"
65698,"E. 15
Male burial in woven reed
mat. Head on left side, 
to N.W. Body on back
placed across.

[in margin] Photo & drawing over 

E. 16 Similar burial in 
woven reeds, body on
back head to N. over knees was place one 
B.T vase
the body had been wrapped 
in cloth for burial. [..]
the light of legs were placed
a pair of leather shoes 

[in margin] photo & drawing over ","","","27 January 1908-9","E. 15. 16","'Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23701031922"
,,,,,,,,,
,,,,,,,,,
65699,"15. [drawing]
16. [drawing]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23809460415"
65699,"","","Drawing of 2 sets of remains.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23809460415"
65699,"n/a","","","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23809460415"
,,,,,,,,,
,,,,,,,,,
65700,"Cemetery: South
Intact
*Prehistoric burial in thick wooden coffin 50 x 65 cms crouched position, hand to mouth. See over.
? VIth Dyn*
Photo","","","Jan 27th.","E.17.","'Abd el Megid.","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23182659913"
65700,"Prehistoric burial in which wooden coffin 50 x 65 cms.; crouched position, hands to mouth.   See Over.
                                 Photo.","","","Jan. 27th","E.17","'Abd el Megid","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23182659913"
65700,"INTACT
prehistoric burial in which 
wooden coffin 50 x 65 [...]
crouched position, hands
to mouth. see over 

[in margin]
photo

? VIth dyn *","reverseCard","","27 January 1908-9","E. 17","'Abd el Mejid","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23182659913"
,,,,,,,,,
,,,,,,,,,
65701,"[drawing]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23513764990"
65701,"","","Drawing of remains.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23513764990"
65701,"n/a","","drawing","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23513764990"
,,,,,,,,,
,,,,,,,,,
65702,"Intact
Rect. shaft N.W - S.E. (exact 25° W of N)
Chamber to S.E. Body in wooden coffin. Body supine. Male
(1) Alab. figure, seated woman
(2) Alab. figure, seated man on black stucco pedestal.
(3) Ivory figurine
(4) Limestone table of offerings with black & rock crystal vases & 2 slate knives.
(5) Bl. gl. bead.","reverseCard","","Jan 26th","E.21","'Abd el Megid","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23441499969"
65702,"Intact.
Rect. shaft NW-SE (exact 25° W of N).
Chamber to SE. Body in wooden coffin. Body supine.

1) Alab. figure, seated woman.
2) Alab. figure, seated man on black stucco pedestal.
3) Ivory figurine.
4) Limestone table of offerings with black & rock crystal vases & 2 slate knives.
5) Bl. gl. bead.
                                           OVER
","","","Jan. 26th","E.21","'Abd el Megid","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23441499969"
65702,"INTACT
Rect. shaft NW - SE (exact 25 degrees W of N)
chamber to SE body in wooden 
coffin. Body supine (male symbol)
OVER
1. alab figure, seated woman
2. alab figure, seated man on black stucco pedestal
3. ivory figurine
4. limestone table of offerings with black & rock crystal vases 
& 2 slate knives 
5. bl. gl. bead","","","26 January 1908-9","E. 21","'Abd el Mejid","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23441499969"
,,,,,,,,,
,,,,,,,,,
65703,"","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23727009581"
65703,"","","Blank page.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23727009581"
65703,"n/a","","","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23727009581"
,,,,,,,,,
,,,,,,,,,
65704,"Rect. shaft chamber E & N. / OVER.
Wooden coffin, body female, head to N. Chamber not bricked up.
[plan] H of shaft 370 cms.","","","Jan. 26th","E.22.","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23727009261"
65704,"Rect. shaft chamber E & N.
Wooden coffin, body ♀, head ti N.
Chamber not bricked up.

H of shaft 370 cms.
                                                         OVER","","","Jan. 26th","E.22","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23727009261"
65704,"Rect. shaft chamber E & N
wooden coffin, body female symbol, head to N
chamber not bricked up 
OVER","","","26 January 1908-9","E. 22","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23727009261"
,,,,,,,,,
,,,,,,,,,
65705,"[drawing]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23809456255"
65705,"","","Drawing of remains.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23809456255"
65705,"n/a","","drawing","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23809456255"
,,,,,,,,,
,,,,,,,,,
65706,"Cemetery: South
Rect shaft N & S. Chamber to S. Small child in wooden coffin, crouched position. See over. / Photo.
Chamber not bricked up. Head 40° W of N.
[plan] Chamber 80 cms high.","","","Jan 27th","E.23.","'Ahmed Aises","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23701026742"
65706,"Rect. shaft N & SD. Chamber to S. small child in wooden coffin, crouched position. See over.
Chamber not bricked up. Head 40°, W of N.
                                                      
Chamber 80 cms. high.
                                                                   Photo.","","","Jan. 27th","E.23","'Ahmed Aisra","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23701026742"
65706,"Rect. shaft N&W chamber
to S small child in 
wooden coffin, crouched 
position. see over
chamber not bricked up. Head 40 degrees
W of N.
[in margin] photo 

chamber 80 cm high ","","","27 January 1908-9","E. 23","'Ahmed Aise","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23701026742"
,,,,,,,,,
,,,,,,,,,
65707,"head 40° W. of N
[drawing]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23783354016"
65707,"Head 40° W of N.","","Drawing of remains.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23783354016"
65707,"head 40 degrees W of N ","","drawing ","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23783354016"
,,,,,,,,,
,,,,,,,,,
65708,"Cemetery: South
Rect. shaft, chamber to S.
Body contracted, in wooden coffin, on left side, head to N.
Chamber not bricked up.
In shaft 2 pieces of quartz or rock crystal & 2 mud caps off vases.","","","Jan 27th.","E.24.","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23513760420"
65708,"Rect. shaft, chamber to S. Body contracted, in wooden coffin, on left side, head to N.
Chamber not bricked up.
In shaft 2 pieces of quartz or rock crystal & 2 mud caps off vases.","","","Jan. 27th","E.24","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23513760420"
65708,"Rect. shaft, chamber to S
body contracted, in wooden coffin
on left side, head to N.
chamber not bricked up
in shaft 2 pieces of quartz or 
rock crystal & 2 mud caps
off vases ","","","27 January 1908-9","E. 24","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23513760420"
,,,,,,,,,
,,,,,,,,,
65709,"[drawing]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23182653713"
65709,"","","Drawing of remains, no text.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23182653713"
65709,"n/a","","drawing","Nov 9 - 8","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23182653713"
,,,,,,,,,
,,,,,,,,,
65710,"Cemetery: South
Rect. shaft, chamber to N.
2 female bodies in coffins of wood
heads N., over. No furniture.
Chamber not bricked up.","","","Jan 28th.","E.25","Kasâr","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23182652853"
65710,"Rect. shaft, chamber to N.
2 female bodies in coffins of wood, heads N, over. No furniture. Chamber not bricked up.
                             Over","","","Jan. 28th","E.25","Kasar","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23182652853"
65710,"Rect. shaft, chamber to N
2 female bodies in coffins of wood
heads N, over no furniture 
chamber not bricked up 
over","","","28 January 1908-9","E. 25","Kassan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23182652853"
,,,,,,,,,
,,,,,,,,,
65711,"[drawing]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23513758380"
65711,"","","Drawing of remains, no text.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23513758380"
65711,"n/a","","","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23513758380"
,,,,,,,,,
,,,,,,,,,
65712,"Cemetery: South
Rect. shaft, well bricked up. Ch. to south, apparently untouched. Body in wood coffin, head to N, body supine. No furniture. Chamber bricked up, but loosely at top.
H. of Chamber 80 cms
L of Chamber 2.20 cms
B of Chamber 80 cms
Chamber well squared off at sides.","","","Jan 27th","E.26.","Seyid Abu Lêl","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23182651183"
65712,"Rect. shaft, well bricked up. Ch. to south, apparently untouched. Body in wood coffin, head to N, body supine. No furniture. Chamber bricked up, but loosely at top.

H of chamber 80 cms.
L of chamber 2.20 cms.
B of chamber 80 cms.
Chamber well squared off at sides.
","","","Jan. 27th","E.26","Seyid Abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23182651183"
65712,"Rect. shaft, well bricked up
ch. to south, apparently untouched
body in wood coffin, head to N, 
body supine. no furniture 
chamber bricked up, but loosely at top 

H of chambers 80 cms
L ""    ""               2.20 ""
B ""    ""                80 ""
chamber well squared of at sides ","","","27 January 1908-9","E. 26","Seyid Abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23182651183"
,,,,,,,,,
,,,,,,,,,
65713,"Cemetery: South
Rect. shaft. Chamber to south.
Body supine in wooden coffin, head to N. Chamber not bricked up.
On top of shaft bricking was a course of pots lengthwise to the shaft. [drawing] / Photo
This shaft was afterwards cut in its N. end by chamber of 26 & the hole filled up from 26 by a rough pot [drawing] & plaster.","","","Jan 28th","E.27","Umbarak el Bedwir","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23182650503"
65713,"Rect. shaft. Chamber to south. 
Body supine in wooden coffin, head to N. Chamber not bricked up.

On top of shaft bricking was a course of pots lengthwise to the shaft.

This shaft was afterwards cut in its N end by chamber of 26 & the hole filled up from  26 by a rough pot & plaster.
","","","Jan. 28th","E.27","Umbarak el Bedair","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23182650503"
65713,"Rect. shaft chamber to south
body supine in wooden coffin,
head to N. Chamber not bricked up

On top of shaft bricking was a 
course of pots legthwise to the shaft. 

This shaft was afterwards cut in
its N. end by chamber of 26
& the hole filled up from 26 by 
a rough lot & plaster","","","28 January 1908-9","E. 27","Umbarak el Bedour","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23182650503"
,,,,,,,,,
,,,,,,,,,
65714,"Shaft. 2.60.L.; 1.20.B.
Chamber. 2.30.L.; .85.B.; .95 H.","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23783204826"
65714,"Shaft: 2.60 L
           1.20 B

Chamber: 2.30 L
                  .85 B
                  .95 H
","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23783204826"
65714,"shaft. 2.60 L
          1.20 B.
chamber 2.30 L
                 .85 B
                 .95 H","","","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23783204826"
,,,,,,,,,
,,,,,,,,,
65715,"Cemetery: South
Reed mat burial in turba cut by shaft 27, which is bricked & plastered to fill up gap [plan]
The feet were left in position at bottom of turba, but the upper bones & vases which had been cut off by shaft were piled in a mass above them.
(a) B. T. vase 
(b) B. T. vase
(c) P. bowl
[drawing] B.14.b.
[drawing] B.47.
[drawing] P.23.a.","reverseCard","","Jan 30th.","E.28","Umbarak el Bedaui","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23701021492"
65715,"Reed mat burial in turba cut by shaft 27, which is bricked & plastered to fill up gap. The feet were left in position at bottom of turba, but the upper bones & vases which had been cut off by shaft were piled in a mass above them.
a) B.T. vase
b) B.T. vase
C. P. bowl
","","","Jan. 30th","E.28","Umbarak el Bedair","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23701021492"
65715,"Reed mat burial in tomb cut by 
shaft 27, which is bricked & 
plastered to fill up gap
the feet were left in position at 
bottom of tomb, but the upper bones 
& vases which had been cut off 
by shaft were piles in a mass 
above them
a. B.T vase
b. B.T vase
C. P. bowl ","","","30 January 1908-9","E. 28","Umbarak el Bedour","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/23701021492"
,,,,,,,,,
,,,,,,,,,
65716,"Cemetery: South
29. Ddisturbed turba, apparently cut by 49. Bones moved. Two rough vases [drawing] R.66
30. Baby in contracted position; 2 vases, one above (S. of) head & one near feet.
These both cut slightly under wall of 26, but no evidence as to whether it was built over them or they let in under it.","","","Jan 30th","E.29. 30","Umbarak el Bedaui","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23182649373"
