"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
61121,"South (?) Ept hand shaped 
cup head n_
above the neck 
A) Corner , 
B) 3 Eggs   2 of them 
degraded mouth pce (?) Eggs- ","","Some of the words are hard to decipher. I have indicated transcription guesses with (?)","","Z8","Turba","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/22644633067"
,,,,,,,,,
,,,,,,,,,
61122,"Shaped wooden coffin N at 40*. In it remains of 4 bodies - only 3 skulls - on femur missing. Three ch. + one adult. One body in tact or 2 side in west part of coffin. [heath?] One body intact down to end of ribs further down in coffin. Rest heaped up at E end of coffin.","reverseCard","","","Z 10","","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/23036942176"
61122,"Shaped wooden coffin. N at 40°.
In it remains of 4 bodies - only 3 skulls - one femur missing. Three ch. & one adult. On body intact or 2 side in west port of coffin. Head w. one body intact down to end of ribs further down [...] coffin. part heaped up at E end of coffin.","","","","Z 10","","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23036942176"
61122,"Shaped wooden coffin. h at 40°
In it remains of 4 bodies - 
only 3 Skulls- one femur missing
three Ch. & one adult. One (?) bones 
intact on 2 side in West
part of coffin. head W.
one born intact aower & (b ?) End
of ribs pasted (?) down in coffin
rest headed up at E End of 
Coffin. 

<Situational drawing of the position of the bodies in the coffin>
","","Some of the words are hard to decipher. I have indicated transcription guesses with (?)","","Z10","","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/23036942176"
,,,,,,,,,
,,,,,,,,,
61123,"Disturbed","reverseCard","","","Z11","Turba","Daniel Pett; Joellen mcGann; Denis Antoine",1,"https://www.flickr.com/photos/25459876@N04/22441776893"
61123,"Disturbed.","","","","Z 11","Turba","Daniel Pett; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/22441776893"
61123,"Disturbed.","","","","Z 11","Turba","Daniel Pett; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22441776893"
,,,,,,,,,
,,,,,,,,,
61124,"Ch. surface [let no finds?]. h. south. in shaped wooden cof.","","","","Z 12","Turba","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/22441776633"
61124,"Ch supine ext no finds.
N. south.
in shaped wooden cof.","","","","Z 12","Turba","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22441776633"
61124,"Ch supine Left no finds 
h. south
in Shaped wooden (?) cup.","","1 word difficult to decipher. I have indicated my transcription guess with (?)","","Z12","Turba","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/22441776633"
,,,,,,,,,
,,,,,,,,,
61125,"Surface bet. head n. In shaped wooden cof. No finds.","","","","Z 13","Turba","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/23074152401"
61125,"Supine set. head n. in shaped wooden cof. no finds.","","","","Z 13","Turba","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23074152401"
61125,"Supine left. head n_
urn (?) shaped wooden cup.
no finds. ","reverseCard","One word was difficult to read and transcribe. I have indicated my guess with (?).","","Z13","Turba","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/23074152401"
,,,,,,,,,
,,,,,,,,,
61126,"Late dyn. [rantt] E + W. Shaft to E. Basalt vault circular & one above - prob. just pyramidal outside. Plundered - masses of beads. a) long gl. bl. gl; b) small dislord - bl. gl. red gl. + bck. gl. At S.E. corner of vault a [bag?] of [sherb] 38 x 23 cm. Shabtis small of [Dekon] clay painted blue. Poor made. This measured + drum. See plan.","","","","Z 14","","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/22441775973"
61126,"Late dyn. vault E & W.
Shaft E.
Barred vault circular dome above. prof/ [...] pyramidal outside.
Plundered. masses of beads.
a) long gl. bl. bl. gl.
b) Small discoid. bl. gl. red gl. yell. gl.
at S.E. corner of vault. 
a box of shub. 38 x 23 cm.
Shattis small of yellow clay painted blue. Poor made.
This [...] & drum.
See plan.","reverseCard","","","Z 14","","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22441775973"
61126,"","","","","Z1","","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/22441775973"
,,,,,,,,,
,,,,,,,,,
61127,"Similar vault. Plundered. Beads. a) Bl. gl. cylind.; b) Bl. red + yell. small discord; c) Large light bl. gl. spherical","","","","Z 15","","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/22670703499"
61127,"Similar vault. Plundered.
Beads.
a) Bl. gl. cylind.
b) Bl. red & yell. small discoid.
c) Large light bl. gl. spherical.","reverseCard","","","Z 15","","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22670703499"
61127,"Similar vault
           Plundered
        Beads

a) Blue (?) cylind _
B) Bl&Red&yell    small discord
c) Large ya (? or yel) bl gl (?) Spherical","","Some words difficult to decipher and transcribe. I have indicated my guesses with (?)","","Z15","","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/22670703499"
,,,,,,,,,
,,,,,,,,,
61128,"Body in rounded coffin. Head sur. sup. bet. Large rose at head opening to S.S. lying on its side. Mud sealing intact.","","","","Z 15a","Lihan","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/22440201374"
61128,"Body in rounded coffin.
Near S.W. sup set.
Large vase at head opening to S.E. lying on its side.
Mud sealing intact. ","","","","Z 15a","Sihan","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22440201374"
61128,"Body in a wooden coffin. 
head Sw. sup. left
Large rose (?) at head open(ing ?)
to S.E lying on its side.
  mud sealing intact. ","","Some words difficult to decipher and transcribe. I have indicated my guesses with (?).","","Z15a","Sihan","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/22440201374"
,,,,,,,,,
,,,,,,,,,
61129,"South Temple. 1. Coptic Stela","","","","","","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/22440200804"
61129,"South Temple.
1. Coptic stela.","","","","","","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22440200804"
61129,"Abydos 1908-1909 E.E Fund. 
   - South Temple.

Catalogue of Objects

1. Coptic Stela.","","","","","","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/22440200804"
,,,,,,,,,
,,,,,,,,,
61130,"The Coptic stela formed the base of a small niche let into the wall with three red bricks. the ankh side was underneath. Bottom of ledge to ofton 49"". 4.0' beyond in the sand at some 3'.0 from the floor was half of a stone from a sixteen sided column with the upper part of a cartouche.","","","","","","Adrien Wasila; Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/23074150601"
61130,"The Coptic stela formed the base of a small niche let into the wall with three red bricks. The ankh side was underneath. Bottom of ledge to floor 49"".
4'.0 beyond in the sand at some 3'.0 from the floor was half of a stone from a sixteen sided column with the upper part of a cartouche.","","","","","","Adrien Wasila; Joellen mcGann; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23074150601"
61130,"(Hand-drawn side view of excavation and technical drawing of the site)

The Coptic stele formed the plane of a remote niche. 
let with the will three red bricks.
the anh (ink blot) red was underneath. Bottom of ledge
to often 49 (44 ?) ""
4'.0 beyond in the sand at some 3'.0 frill 
the floor was & (?) hay (scribble, perhaps hieroglyph ?) a stone from 
a sixteen sed (?) (scribble , perhaps hieroglyph ?) column with the upper 
part of a cartouche (hand drawing of the upper part of the cartouche)","","Some words and numbers difficult to transcribe. I have indicated my guesses with (?).","","","","Adrien Wasila; Joellen mcGann; Denis Antoine",1215,"https://www.flickr.com/photos/25459876@N04/23074150601"
,,,,,,,,,
,,,,,,,,,
