"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
61693,"Pieces of wood coffin with ""..."" hieroglyphs in yellow. 
Two pieces galeha 
Blue glass. large spherical beads.
Blue (...), yellow (...), cylindrical bead, 
Blue (...) discoid bead, 
Piece of golf foil.

Dec 29. Another wood and stucco hawk with feather
Large wood feather
Set of smaller blue ""..."" Shabtis
Piece of wood with 2 copper (?) rivets. 

The tomb is now seen to consist of 3 vaults under one top. The one now ... is the central. 
Cous Tuoth
Fluint red file (on part of coffin)

Jan. 1. 

In the central vault there is one coffin in position at the S.W. corner. This carved coffin of good wood partly inscribed (and neat cond).
Body mummified via bitumen. 
","","No name. No number - probably related to Y7? This is because the date matchs (Dec 29th? and onto 1st Jan)
When describing the items found on 29th December the abbreviations used are not totally clear. I'm not sure if he is referring to blue and yellow glass or faience, so have left that blank. I believe it is more likely to be faience?

I love this card! I feel like an archaeologist. It feels like you are discovering the tomb with them in real time! ","","","","Nadia Randle; Janet Levy; Susan Magyarody",1199,"https://www.flickr.com/photos/25459876@N04/22644542508"
,,,,,,,,,
,,,,,,,,,
61694,"Found in rubbish over coffin:
    2 large painted wood hawks with discs on head (damaged).
    4 v. small  hawks with small model mummy all from model coffin, all              fragmentary.

Inscription:
On coffin and under eye.  
[Hieroglyphs drawn]

Over","","","","Y7 cont.","","Nadia Randle; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22644601857"
61694,"Found in rubbish over coffin
2 large painted wood hawks with discs on head (damaged).
4 v. small hawks with small model mummy all tran model coffin all fragmentary.
Square column of wood with inscription on 2 sides.
Inscripts. On coffin end under eye.
OVER.","reverseCard","Continuation of another card but not a reverse.
After the word Inscripts. there is a drawing of symbols.","","Y.7. cont.","","Nadia Randle; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22644601857"
61694,"Found in rubbish over coffin.
2 large painted wood hawks with discs on head (damaged).
4 v. small hawks with small model of mummy all from model coffin. All fragmentary. 
Square column of wood with inscription on two sides. 

Inscription
On coffin end under eye. 
","","","","Y .7. cont","","Nadia Randle; Janet Levy; Susan Magyarody",1199,"https://www.flickr.com/photos/25459876@N04/22644601857"
,,,,,,,,,
,,,,,,,,,
61695,"Coffin lid

[hieroglyphs drawn]","","","","","","Nadia Randle; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22440171614"
61695,"Coffin lid","","The back of the card just has the two words shown and then pictures of symbols.","","","","Nadia Randle; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22440171614"
61695,"Coffin Lid","","Entirely consists of sketches of the inscription found on the coffin lid. Amazing! ","","Y.7. cont","","Nadia Randle; Janet Levy; Susan Magyarody",1199,"https://www.flickr.com/photos/25459876@N04/22440171614"
,,,,,,,,,
,,,,,,,,,
61696,"[...] shaft. local N & S
    3 ch. to N, 2 to S
    Bricked well, down to a [...] ledge & there 4 [...] to gebel
    N.1   Bl. gl. spher. beads  2 sizes
    N.3   Bl. gl. cyl. & drop shaped beads
    S.1   Bl. gl. bead mixed type
Other ch. empty.","","","Dec. 29th","Y8","Aise","Nadia Randle; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22440171394"
61696,"XII th
Rect. shaft. local N & S.
3 ch. to N. 2 to S.
Bricked well, down to a brick ledge & theres 4 courses to gebel.
N.1 Bl. gl. spher. beads 2 sizes
N.3 Bl. gl. cyl. & drop shape beads
S1 Bl. gl bead mixed type.
Other ch. empty.
","reverseCard","The line that starts ""Bricked well...."" has words that don't make sense to me but that's what it looks like.","Dec. 29th ","Y.8.","'Aise","Nadia Randle; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22440171394"
61696,"XIIth

""..."". shaft ... N+S

3 ch. to IV, 2 to S.
Bricked well, down to a thick ledge. 
there 4 ... to gebel 

N.1  Bl. fl. spher beads 2 sizes.

N.3 Bl. fl. cyl. and drop shape beads

S1 Bl. fl bead mixed type.

Other ch. empty. ","","very difficult to decipher the shorthand used here. mostly just abbreviations. ","December 29th ","Y.8","Yuze","Nadia Randle; Janet Levy; Susan Magyarody",1199,"https://www.flickr.com/photos/25459876@N04/22440171394"
,,,,,,,,,
,,,,,,,,,
61697,"Vault E & W with well preserved pyramid (truncated) above it built in separate piece on sand. In E side of pyramid was a niche for stela(?) over shaft.
    No finds.
    Measured & [...]","","","Dec. 26th","Y9","Aise","Nadia Randle; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/23049354702"
61697,"Vault E & W with well.
Preserved pyramid (truncated)
above it built in separate piece on sand. In E. side of pyramid was a niche for stela (?) over shaft. 
No finds.
measured & planned.","","Not sure of second to last line: ""No finds"". That's what it looks like.
The question mark is in the original - not added by me.","Dec. 26th.","Y. 9.","'Aise","Nadia Randle; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/23049354702"
61697,"Vault E & W with well
preserved pyramid (truncated)
above it built in separate piece on sand. In E side of pyramid was a niche for stela (?) over shaft. 

No finds. 
Measured and planned. ","","","December 26th ","Y.9.","Aize","Nadia Randle; Janet Levy; Susan Magyarody",1199,"https://www.flickr.com/photos/25459876@N04/23049354702"
,,,,,,,,,
,,,,,,,,,
