"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
65481,"yellow hieroglyphs on black g[...]
In the east cutting a burial of a woman in
a totally destroyed coffin of wood & painted stucco
Body on left & extended (objects B. 13. a)
a. alab. kohl vase & kohl stick under head
b. bl. glaze scarab above left wrist
c. alab. vase with scalopped top at left hand
d. alab. vase at left ankle
e. ear of stucco at head
In the shaft just outside this burial, which was
closed with large bricks were found (B. 13. b)
a. white incised vase in fragments
b. thin red ware bowl
c. broken flask[?] of white clay
d. fragments of rough vase with wavy line decoration 
e. pieces of 4 other vases
f. an inlaid eye, & 6 amethyst beads ","","","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22799583350"
,,,,,,,,,
,,,,,,,,,
65482,"Cemetery: B, near house
Tomb: B.13. cont.
The 'cave' in East side extended north & contained a fine wooden coffin, now rather rotted. In this was a body with no furniture. The lid of the coffin had been raised by the plunderers.
See over.","","","Dec. 17th","","Seyid Abu Lêl","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22998719661"
65482,"","","","Dec. 17thy.","","Seyid Abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22998719661"
65482,"the 'cave' in East side extended north
& contained a fine wooden coffin, now
rather rotted. In this was a body with 
no furniture. The lid of the coffin had 
been raised by the plundered. 

see over ","","","17 Decemeber 1909 - 10","B. 13 cont","Seyid Abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22998719661"
,,,,,,,,,
,,,,,,,,,
65483,"[drawing]","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22595434859"
65483,"","","Drawing of skeleton.","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22595434859"
65483,"n/a","","drawing of skelton","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22595434859"
,,,,,,,,,
,,,,,,,,,
65484,"Cemetery: B, near house
Tomb: B.13. cont.
The cave in East side extended north & contained a fine wooden coffin, now rotted. In this was a body with no furniture. The lid of the coffin had been raised by the plunderers.
South Chamber
This was entirely empty. See plan. Outer chamber 225 x 165 x 102 deep. Inner chamber 210 x 80 x 95 deep.
Canopic pit 60 x 35 x 38 & 55 cm from S.E. end of chamber.
Over
[plan]","","","Dec. 17th","","Seyid abu Lêl","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22364861824"
65484,"Cemetery: B, near house
Tomb: B.13. cont.
The cave in East side extended north & contained a fine wooden coffin, now rotted. In this was a body with no furniture. The lid of the coffin had been raised by the plunderers.

South Chamber:
This was entirely empty. See plan.
Outer chamber: 225 x 165 x 102 deep.
Inner chamber: 210 x 80 x 95 deep.
Canopic pit: 60 x 35 x 38
& 55 cm from SE end of chamber.
Over
","","","Dec. 17th.","","Seyid abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22364861824"
65484,"The cave in East side extended north
& contained a fine wooden coffin; now
rotten. In this was a body with no
furniture. The lid of the coffin had been raised by the plunderers

South chamber
This was entirely empty. See plan.
Outer chamber 225 x 165 x 102 deep
Inner    ""           210 x 80 x 95
Canopic pit 60 x 35 x 38
& 55 cm from S.E end of chamber 
over ","","","17 Decemeber 1909 - 10","B. 13 cont","Seyid Abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22364861824"
,,,,,,,,,
,,,,,,,,,
65485,"North Chamber
1. Upper. [plan] Two bowls of 13th Dyn. type, one with red lattice pattern. Mark B.13.f. Large granite arm.
2. Lower. [plan] No finds.","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569256207"
65485,"North Chamber:
1. Upper: Two bowls of 13th. Dyn. type, one with red lattice pattern. Mark B.13.f.
Large granite arm.

2. Lower: no finds.","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569256207"
65485,"North Chambers
1. upper: two bowls of 13th Dynasty one with red lattice pattern
mark B. 13 f 
Large granite arm
2. lower: no finds","","","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569256207"
,,,,,,,,,
,,,,,,,,,
65486,"","","","Dec. 30","","Seyid Abu Lêl","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22364860254"
65486,"Cemetery: B, near house
Tomb: B.14
Rectangular shaft NW of B.12 & about 5 m distant.
Twp chambers N & S rather near top.
The filling gave long blue bl. beads.
Outside S chamber & just at entrance:
a) Small piece of wood.
b) Small bl. gl. Ushabti.
c) Long bl. gl. beads.

Two chambers N & S much deeper, in N were:
a) two beads.
b) Piece of transparent brown stone.
c) Bl. gl. amulet.
d) Piece of vase.
","","","Dec. 20.","","Seyid Abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22364860254"
65486,"Rectangular shaft N.W of B. 12
& about 5m distant
Two chambers N & S rather near top
The filling gave long blue gl. beads
Outside S. chamber & just at entrance
a. small piece of wood
b. small k. gl. ushabti
c. long bl. gl. beads
Two chambers N & S much deeper, in N were
a. two beads
b. piece of transparent brown stone
c. bl. gl. amulet
d. piece of vase ","","","20 december 1909 - 10","B. 14","Seyid Abu Lel","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22364860254"
,,,,,,,,,
,,,,,,,,,
