"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
61672,"Tomb (number) P. B (beta?)
Rect shaft see plan & day book. Found Half wooden female figurine. Ulab. bowl in shaft (low). Top of shaft a sufire bead S. banice. Lower a couric & bl. gl. bead art. 
In ch. 
2 Ochre fit. bowls, red rim. Pieces of coffin. Pot vase. Pieces of large jar. Plain ochre basin. Large jar full of white subst. Vases, one anthropomorphic (female).","reverseCard","No English-form name - possible name in Arabic. No date or card number.
Not sure of some words in the line: ""Top of shaft a ?sufire? bead S. ?banice?. 
Also not sure of Lower a ?couric?","","","","Michael George Adams; Nadia Randle; Janet Levy",730,"https://www.flickr.com/photos/25459876@N04/22640568968"
61672,"Rect shaft see ""...""
Found half wooden female figure. 
X ""..."" bowe in shaft (low)
Top of shaft a supine head S. cornice
Lower a cowrie and bl. fl. pendant. 

In ch. 
x 2 ochre pot. ""...."" red rim
x Piece of coffin
x Pot case
X Piece of large jar
x Plain ochre basin
X Large jar full of white subst.
X Vases, one anthropomorphic (female).","reverseCard","Name in Arabic. Difficult to make out initial comments on the card. ","1911","P. 13","","Michael George Adams; Nadia Randle; Janet Levy",1199,"https://www.flickr.com/photos/25459876@N04/22640568968"
,,,,,,,,,
,,,,,,,,,
61673,"tine be-je. Horns amulet.
Half a be-je. Selehmet (?)
Be.je. object.
Pebble. Top of hood klie tick.
Couries
Two ivory necklace threaden
Clay obj.
Large glass ball beads.
v. small be-je. ring beads
Be-je. threaden
A few be.je. long eyl. beads
Ribbed ball carmelian bead.
Jan 8
Semilyl. wooden box with 4 compartments.
Top of wooden dd amulet.
Horn cup with lid of leather & knob of ivory
Leather bottom for cup
Horn lid with 2 holes
Bronze kohe stick
Pieces of 2 lone pins
Piece of holm (a lone) pin
Many counis & a few other shells.  ","reverseCard","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","","","","Michael George Adams; Nadia Randle; Janet Levy",677,"https://www.flickr.com/photos/25459876@N04/23070137731"
61673,"Fine bl. gl. Horus amulet.
Half a bl. gl. Sekhmet (?)
Bl. gl. object
Pebble. Top of wood kaie disk. 
Couries.
Three long shells.
Two ivory necklace threaders
Clay obj.
Large glass ball beads.
v. small bl. gl. ring beads
Bl. gl. threader
A few bl. gl. long cyl. beads
Ribbed ball carnelian bead.
Jan. 8
Semicyl. wooden box with 4 compartments
Top of wooden dd amulet
Horn cup with lid of leather & knob of ivory
Leather bottom for cup
Horn lid with 2 holes
Bronze kohl stick
Pieces of 2 bone pins
Piece of horn (a bone) pin
Many couries & a few other shells","reverseCard","","","","","Michael George Adams; Nadia Randle; Janet Levy",730,"https://www.flickr.com/photos/25459876@N04/23070137731"
61673,"fine be.je. Horus amulet
Half a be. fe. Sekhmet (?)
Bl. fe. object. 
Pebble Top of wood Kohl stick
Cowries
Three long shells
Two ivory necklace threaden
Clay obj.
Large glass bale beads
V. mall bl. fe. ring beads
Bl. fe. threader
a few bl. fe. long cylinder beads. 
Ribbed bale carnelian bead. 

Jan 8

x semicyl. wooden box with 4 compartments. 
X ttip of wooden ""dd"" amulet
x horn cup with lid of leather and a knob of ivory
x leather bottom for cup
x horn lid with 2 holes
x bronze kohl stick
x Pieces of bone ""...""
X Piece of horn (or bone) ""...""
Many cowries and a few other shells","","Several words are very difficult to decipher on this one. Probably would be easier with more direct knowledge of the items in an Egyptian cosmetics set! ","","","","Michael George Adams; Nadia Randle; Janet Levy",1199,"https://www.flickr.com/photos/25459876@N04/23070137731"
,,,,,,,,,
,,,,,,,,,
61674,"Jan 8 Cent.
White & brown gl. bshab.
Small bl.gl. hobabti.
Heart shaped pendant of pink hecuia
Bronze knob of stick
Bl.gl. figma of Sebhert
Bl.jl. large bshabti
Flat figures of 3 genii
Carnel (?) Lapis (?) & (?)
Two bronze handles
Two flint arrowheads
Armulets be. gl. bagit, leraeus, Jais & lt (2)
Carnel, be-je. & blue glass beads
Mother of peare disc
Ivory button (?)
Two pieces of thin blue glaze.
OVER","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","","? B. Cat","","Michael George Adams; Janet Levy; Van C. Vives",677,"https://www.flickr.com/photos/25459876@N04/22666700969"
61674,"Ian 8th cent. 
White & brown gl. ushabti.
Small bl. gl. ushabti.
Heart shaped pendant of pink [...]recirn
Bronze knob of stick
Bl. gl. figure of Selshent.
Bl. gl. large ushabti.
Flat figures of 3 genii
   carnel (?) lapis (?) & (?)
Two bronze handles
Two flint arrowheads
Amulets bl. gl. [...], [...], Isis & [...] (2)
Carnel, bl. gl. & blue glass bead,
Mother of pearl disc
Ivory [...]ri[...]tan
Two pieces of thin blue glaze","reverseCard","","","? B. cat.","","Michael George Adams; Janet Levy; Van C. Vives",717,"https://www.flickr.com/photos/25459876@N04/22666700969"
61674,"Tomb (number) P. B (beta) cont.
Jan 8th cont.
White & brown gl. Ushab.
Small bl. gl. Ushabti.
Heart shaped pendant of pink hecira
Bronze knob of stick
Bl. gl. figure of Sekhent
Bl. gl. large Ushabti
Flat figures of 3 genii
carnel.(?) lapis (?) & (?)
Two bronze handles
Two flint arrowheads
Amulets bl. gl. Uazit, Uraeus, Isis ot (2)
Carnel, bl. gl. & blue glass beads
Mother of pearl disc
Ivory button (?)
Two pieces of thin blue glaze
OVER/","reverseCard","This is a continuation of a previous card.
The question marks in the transcription are in the original - not added by me.
I was unsure of a few words.","","","","Michael George Adams; Janet Levy; Van C. Vives",730,"https://www.flickr.com/photos/25459876@N04/22666700969"
,,,,,,,,,
,,,,,,,,,
61675,"Jan 8
Vases.
Two large jars, are without neck & sealed
with cornical seal of mud.
Five vases with animal-head lids.
Four light thin ochre bowls. 2 with red rims.
Fine clay vase. Red rim.
Fragts. of a vase & are complete.
Jan 9th
Fragts. of a sharply keeled alab. vase?
Pieces of a pot. vase.
Two bronzes.
Some gold foil.
Wooden head rest.
Part of large shell & small shells.
    ","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","","","","Michael George Adams; Janet Levy; Van C. Vives",677,"https://www.flickr.com/photos/25459876@N04/22666700439"
61675,"Vases:
Two large jars, one without neck & sealed with conical seal of mud
Five vases with animal head lids
Four light thin ochre bowls, two with red rims.
Fine clay vase, red rim
Fragts. of a vase & one complete.

Jan. 9th:
Fragts. of a sharply keeled alab. vase.
Pieces of a pot. vase.
Two bronzes.
Some gold foil.
Wooden head rest.
Part of large shell & small shells.","","","Jan. 8th","","","Michael George Adams; Janet Levy; Van C. Vives",717,"https://www.flickr.com/photos/25459876@N04/22666700439"
61675,"Jan. 8
Vases.
Two large jars, one without neck & sealed with conical seal of mud.
Five vases with animal-head lids.
Four light thin ochre bowls 2 with red rims.
Fine clay vase red rim.
Fragts. of a vase & one complete.
Jan. 9th.
Fragts. of a sharply keeled alab. vase.
Pieces of a pat. vase.
Two bronzes.
Some gold foil.
Wooden head rest.
Part of large shell & small shells.
","reverseCard","Several pictures included","","","","Michael George Adams; Janet Levy; Van C. Vives",730,"https://www.flickr.com/photos/25459876@N04/22666700439"
,,,,,,,,,
,,,,,,,,,
61676,"Bronze washer
2 small bronze rings
Bl. gl. god amulet (?who?)
Pierced wooden disc (lid?)
Bone [...]
Pieces of lead(?) vase
Bronze handle
Two inlaid eyes
Bronze tweezers
Mother of pearl disc
3 small pieces of ivory
Bl. gl. & carved small bead.

Vases:
Six animal head lids
Basin ochre ware with red rim
Two red rough [...]","reverseCard","","Jan. 9, 1911","tomb (number) P. ß cont. Dynasty XVIII","","Michael George Adams; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22436187324"
61676,"Dynasty XVIII
Jan 9th (cont.)
Bronze washer
2 small bronze rings
Bl. jl. god amulet (? who ?)
Pierced wooden disc (lid ?)
Bone fin
Pieces of lead (?) vase
Bronze handle
Two inlaid eyes
Bronze tweezers
Mother of pearl disc
3 small pieces of ivory
Bl.jl. camel. small beads.
Vases
Six animal head lids
Basin ochre ware with red rim
Two red rough pas
","reverseCard","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Jan 9th","P.B Cent","","Michael George Adams; Janet Levy; Susan Magyarody",677,"https://www.flickr.com/photos/25459876@N04/22436187324"
61676,"Tomb (number) P. B (beta) cont.
Dynasty XVIII
Jan. 9th (cont.)
Bronze washer.
2 Small bronze rings.
Bl. gl. god amulet (?who?)
Pierced wooden disc (lid?)
Bone pin.
Pieces of lead (?) vase.
Bronze handle.
Two inlaid eyes.
Bronze tweezers.
Mother of pearl discs.
3 small pieces of ivory.
Bl. gl. & carnel. small bead.
Vases.
Six animal head lids.
Basin ochre ware with red rim.
Two red rough hus","","I wasn't sure on the last word on the page. All question marks are on the original.","Jan. 9th.","","","Michael George Adams; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22436187324"
,,,,,,,,,
,,,,,,,,,
61677,"White ware:
One human head lid.
Toy [...] pilgrim bottled. Rough ware with bl[...] 

Jan 11th.
Copper mirror
Ushabti jar of [...] name in hieroglyphs
Part of inlaid eye
Rough saw flint
Lower half of head rest
Green gl. amulet
Three small animal head lids & vases type X
Two large jars type Y
Part of vase
Flint arrowhead
Part of an ivory threader
Small red gl. pendant.","","","Jan 9.","","","Michael George Adams; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22640573898"
61677,"Jan 9 
White ware
Gre human head lid.
Loy necked pilgrim bottle
Rough ware with beuilaim tip.
Jan 11th
Copper mirror
lishabri jar of 1
Part of inlaid eye
Rough saw flint
Lower half of head rest
Green gl. amulet
Three small animal head lids & vases type X
Two large jars type Y
Part of van
Flint arrow-head
Part of an ivory threader
Small red gl. pendant
","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","","","","Michael George Adams; Janet Levy; Susan Magyarody",677,"https://www.flickr.com/photos/25459876@N04/22640573898"
61677,"Jan. 9. White ware.
One human head lid.
Long necked pilgrim bottle. rough ware with blackened top.
Jan. 11th.
Copper mirror.
Ushabti jar of [4 symbols shown here]
Part of inlaid eye.
Rough saw flint
Lower half of head rest.
Green gl. amulet.
Three small animal head lids & vases type X
Two large jars type Y.
Part of vase.
Flint arrow-head.
Part of an ivory threader.
Small red gl. pendant.","","I added the note about the four symbols - hieroglyphics?","","","","Michael George Adams; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22640573898"
,,,,,,,,,
,,,,,,,,,
61678,"Four dark bl. st[...] eye beads
36 double pieces of lead
1 blue glass bead
sets of small bl. gl. ring beads together
Vases: 
Rough red type Z
Rough red type W  Vases drawn

Jan. 12th
Jar of  type Y
Vases types X, W, X, X
Lid of Canopic jar (above)
Copper mirror
Copper shovel
","","","Jan. 11th, 1991 cont.","Tomb (number) P. ß","","Janet Levy; Van C. Vives; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/23058967915"
61678,"Form dark bl. 2 tine eye bead
36 double pieces of lead
1 blue glass bead
Sets of [...] bl. gl. ring beads together
Vases:
   rough red Z
   rough red W

Jan. 12th:
Jar of type Y
Vases type Z, W, X, X.
Lid of camfic jar (above)
Copper Mir{...][...]
Copper shovel
","reverseCard","Tomb number is P. beta","Jan 11th, cont. ","P. b","","Janet Levy; Van C. Vives; Susan Magyarody",717,"https://www.flickr.com/photos/25459876@N04/23058967915"
61678,"Tomb P. B (beta)
Jan. 11th cont.
Four dark bl. stone eye beads.
36 double pieces of lead.
1 blue glass bead.
sets of small bl. gl. ring beads together.
Vases.
rough red Z
rough red W
Jan. 12th
Jar of type Y
Vases types Z, W, X, X.
Lid of Canopic jar (above)
Copper mirror
Copper shovel.","","","","4","","Janet Levy; Van C. Vives; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/23058967915"
,,,,,,,,,
,,,,,,,,,
61679,"Two inlaid eyes
[...] jug
Two animal head lids
Female shaped jar
Head rest
Wooden Key?
Nine clay Ushabtis of [...] name in hieroglyphs
Ivory:
     Pieces of comb
     Pieces of knife(?)
     Pieces of mirror handle
Painted vase in pieces
Short cyl. gl. beads (yellow, gr. red)
3 ivory studs off head rest
Two bronze rings
Bronze arrowhead (drawn)
Light blue cyl. bead
Yellow       ""       ""       [...]
Bl. gl. C[...] amulet
Round sticks of bitumen & kohl","","","Jan. 12th cont.","","","Janet Levy; Van C. Vives; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22640572818"
61679,"Two inlaid eyes
Ulab. jug
Two animal head lids
Female shaped jar
Head rest
Wooden key
Nine clay bshaltin of Ivory
   Pieces of comb
   Pieces of knife (?)
   Pieces of merin handle
Painted vase in pieces
Shut cyl. gl. beads (yellow, gr., red)
3 ivory studs off head rest
Two bronze rings
Bronze arrow heads
Light blue cyl. bead glaze
Yellow cyl. bead glaze
Bl. yl. Osiris amulet
Round sticks of betumen & kole.","","","Jan, 12th, cont.","","","Janet Levy; Van C. Vives; Susan Magyarody",717,"https://www.flickr.com/photos/25459876@N04/22640572818"
61679,"Jan 12th cont.
Two inlaid eyes.
Ulab. jug.
Two animal head lids.
Female shaped jar.
Head rest.
Wooden key ?
Nine clay Ushabtis of [symbols]
Ivory: Pieces of comb, Pieces of knife (?), Pieces of mirror handle.
Painted vase in pieces.
Short cyl. gl. beads (yellow, gr, red)
3 ivory studs off head rest.
Two bronze rings.
Bronze arrow head.
Light blue cyl. bead, Yellow cyl. bead } glaze.
Bl.-gl. Osiris amulet.
Round sticks of bitumen & kohl.","","","","","","Janet Levy; Van C. Vives; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22640572818"
,,,,,,,,,
,,,,,,,,,
61680,"Ushabti jar of [...] (name in hieroglyphs
White & violet glaze Ushabti of [...] )name in hieroglyphs
Blue gl. Ushabti of same
P[...] Ushabti in [...] color
with yellow & black painting inscr. as jar
Parts of 2 rough large animals in wood
Parts of 2 wooden Ushabtis
Copper mirror with wooden handle
Bl. gl. bead
Four vases type X.","","","Jan. 13th 1911","Tomb (number) P. ß  Dynasty: XVIII late","","Michael George Adams; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22640616727"
61680,"Jan 13th
hshabti jar of 
White & violet glaze
hshabtice. of 
Blue gl. bshaltin of sane
Pot. Ushabt. in hiila colour with yellow & black painting. insln. as jar.
Parts of 2 rough large animals in loon.
Parts of 2 wooden Ushaltin
Copper minur with wooden handle. Be-je beads,
Four vases type X. 

 ","reverseCard","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","","P.B. XVI4 late.","","Michael George Adams; Janet Levy; Susan Magyarody",677,"https://www.flickr.com/photos/25459876@N04/22640616727"
61680,"Tomb (number) P. B. (beta)
Dynasty XVIII late
Jan. 13th
Ushabti jar of [arrow pointing to symbols]
White & violet glaze Ushabti of [symbols]
Blue gl. Ushabti of same
Pt. Ushabti in brick color with yellow & black paints inser. as jar
Parts of 2 wooden Ushabtis.
Copper mirror with wooden handle.
Bl-gl beads.
Four vases type X.
","reverseCard","I indicated where symbols were part of a sentence above using square brackets.","","","","Michael George Adams; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22640616727"
,,,,,,,,,
,,,,,,,,,
61681,"Gallery containing mummified dogs.
Objects:
a) Plain red bowl of pottery
b) Eight pottery lamps (see day [...])
c) Two rough vases (drawn)","","","Jan. 17th.","P. y","","Michael George Adams; Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22437769563"
61681,"Gallery containing mummified dogs.
Objects.
a. Plain red lowe of pottery.
b. Eight pottery lamps. (see day boda).
c. Two rough vases.","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Jan 17th ar. ","P.y. Late.","","Michael George Adams; Janet Levy; Susan Magyarody",677,"https://www.flickr.com/photos/25459876@N04/22437769563"
61681,"Date: Jan. 17th an. 
Tomb (number) P.y.
Dynasty Late.
Gallery containing mummified dogs.
Objects.
a. Plain red bowl of pottery
b. Eight pottery lamps. (see day book)
c. Two rough vases.","","There are arabic letters near the top which are possibly a name.
I wasn't sure about the word, ""pottery"". Could be portey?","","","","Michael George Adams; Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22437769563"
,,,,,,,,,
,,,,,,,,,
61682,"Re[...] shaft with dividing wall (see over)
In top:
1) Many bones
2) Pieces of 2 Ushabtis [names in hieroglyphs]
3) Pieces of painted coffin
4) Pieces of Un[..] with cart.
5) Frags. of red striped vase
6) Three Ushabtis
7) One Ushabti
8) Four lids of vases in shape of animal heads; 3 of mud & one of pot.","","","Feb. 7-8th ","Tomb (number) P. k Dynasty: XVIII-XIX","","Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22436183584"
61682,"Tomb (number) P.k.
Date Feb 7-8th
Dynasty XVIII-XIX.
Rect. shaft with dividing wall (see over) photos.
In top
1. Many bones
2. Pieces of 2 Ushab
3. Pieces of painted coffin
4. Pieces of limestone with cart.
5. Fragts. of red striped vase.
6. Three Ushabtis.
7. One Ushabti.
8. Four lids of vases in shape of animal heads. 3 of mud & one of pot.","","","","","","Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22436183584"
61682,"Rect. shaft with dividing wall (see over) photos.
In top
1. Many homes
2. Pieces of 2 ushab?
3. Pieces of painted coffin
4. Pieces of limestone with cart.
5. Fragts. of red striped vase.
6. Three ushabtis
7. One ushabti
8. Four lis,
of vases in ??
shape of 
animal heads
3 of mud and one of ?","reverseCard","","Feb 7-8th","","","Janet Levy; Susan Magyarody",,"https://www.flickr.com/photos/25459876@N04/22436183584"
,,,,,,,,,
,,,,,,,,,
61683,"","","This obverse side of a card consists of a diagram of three coffins in a chamber, with measurements. 
Hieroglyphic inscriptions on two of the coffins, X and Y, are drawn.","","","","Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22666695479"
61683,"Entrace to late Girbija","","I am not sure about the word: ""Girbija"" This page is a reverse with detailed pictures of an entrance to a tomb and probably the symbols on coffins marked as X and Y. Measurements are shown.","","","","Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22666695479"
61683,"","","","","","","Janet Levy; Susan Magyarody",,"https://www.flickr.com/photos/25459876@N04/22666695479"
,,,,,,,,,
,,,,,,,,,
61684,"A body to the SW of shaft P.K., possibly thrown out from it. Legs only & pieces of coffin of wood. 
Two scarabs gr. gl. [cartouche]
Blue glaze ring [cartouche]
","","","Feb. 7th","P. K. a. Dynasty XVIII-XIX","","Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22666696689"
61684,"Date: Feb. 7th
Tomb (number): P. K. a.
Dynasty: XVIII-XIX.
A body to the S. W. of shaft P. K.
possibly thrown out from it.
Legs only & pieces of coffin of wood.
Two scarabs gr. gl.
Blue glaze ring.","","","","","","Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22666696689"
61684,"A body to the S.W. of shaft P.K. possibly thrown out from it.  Legs only and pieces of coffin of wood. Two scarabs gv. gl.
Blue glaze ring.","","","Feb. 7th","","","Janet Levy; Susan Magyarody",,"https://www.flickr.com/photos/25459876@N04/22666696689"
,,,,,,,,,
,,,,,,,,,
61685,"Catalogue of separate tombs in Turba P. Abydos 1911
Turba P. is the WELL. 

See Ce[...] Abydos II.","reverseCard","","","","","Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/23070131481"
61685,"Catalogue of separate tombs in Turba P.
Ulydas
1911
Turba P is the well. 
See Cemet. Ulydas II","","The last two lines (Turba P. is the well (underlined). See Cemet. Ulydas II) are written in red ink. ","1911","","Ulydas","Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/23070131481"
61685,"Catalogue of separate tombs in Turba P.
Abydos 1911
Turba P. is the well
See Cemet. Abydos II","","","","","","Janet Levy; Susan Magyarody",,"https://www.flickr.com/photos/25459876@N04/23070131481"
,,,,,,,,,
,,,,,,,,,
61686,"","","Diagram of outline and orientation of structure.","","","","Janet Levy; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22437766313"
61686,"","","There is a diagram of a rectangle with an entrance and the corners are marked with N, S, E, W.","","","","Janet Levy; Susan Magyarody",730,"https://www.flickr.com/photos/25459876@N04/22437766313"
61686,"","","","","","","Janet Levy; Susan Magyarody",,"https://www.flickr.com/photos/25459876@N04/22437766313"
,,,,,,,,,
,,,,,,,,,
