"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
,,,,,,,,,
,,,,,,,,,
62101,"Cemetery: South
Tomb: T.4.
Rect. shaft, N & S, chamber S.
In chamber child in coffin, on l. side head north.
(a) Two small ivory vases (?)
(b) Bl. gl. scarab, no inscription.
(c) Mother of pearl discs.
(d) Two shells & cowry
(e) Bead [drawing]
(f) Bl. beads & amulets.
(g) 2 vases (one prob. intrusive) [drawings]
[Large vase with lines of v. young body. prob. from next shaft (broken) Large vase with inscription.]","","","Jan 9th","T.4.","'Ali Yunis","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23049254082"
62101,"Rect. shaft, N & S Chamber S
In chamber, child in coffin, on L side, head north.
a) Two small ivory vases(?)
b) Bl gl. scarab, no inscription
c) Mother of pearl disks.
d) Two shells & cowrie.
e) Bead [drawn]
f) Bl. beads & amulets.
(Large vase with [...] of [...] poly prob, fron next shaft (broken)
Large vase with inscription.)","","","Jan. 9th","T.4","Ali Yunis","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23049254082"
,,,,,,,,,
,,,,,,,,,
62102,"Tomb: T.5, 6, 17
T.5.
Body hunched up at lower end of coffin in turba. Head N, feet S.
T.6.
Body head W, legs E in turba across top of T.4.
T.17. Long shaft. At top boy's body in coffin supine, head to S. on left side
Chamber to S. Disturbed, one body in sandaq, mirror at head [(?) N] end 
Two vases [drawings] apparently late.
Beads [drawing] black & white","","","Jan 9th","T.5, 6, 17","'Ali Yunis","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23036805626"
62102,"T.5
Body hunched up at lower end of coffin in turba. Head N, feet S.

T.6
Body, head W, legs E in turba across top of T.4.

T.17
Long shaft. At top boy's body in coffin; supine, head to S on left side.
Chamber to S. Disturbed, one body in sandaq, mirror at head(head(?) N) end.
Two vases, apparently late. [drawn]
Beads [dotted circle] black & white.","","","Jan. 9th","T.5, 6, 17","Ali Yunis","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23036805626"
,,,,,,,,,
,,,,,,,,,
62103,"Tomb: T.8.
T.8. Turba N & S. Body supine in wood coffin head to S.
(a) Mother of pearl beads
(b) Bl. gl. beads
(c) White discoid beads.
(d) Fragments of leather.","","","Jan 10th.","T.8.","","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644440578"
62103,"","","","Jan 10th","T.8","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22644440578"
,,,,,,,,,
,,,,,,,,,
62104,"Cemetery: South
Tomb: T.11. & 12, 13, 14
T.11 & 12
Two rectangular coffins under a late wall.Both N.W-S.E & side by side, feet to N.W.
No furniture.
T.13.
Body in sarcoph. with stucco & paint lid. Coffin shaped at shoulders. Supine, head to west. No furniture
T.14. Turba, body broken up, under wall masses of long bl. gl. beads.","","","Jan. 6.","T.11. & 12, 13, 14","Seyid aln Sêl","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22670570769"
62104,"T.11 & 12
Two rectangular coffins under a late wall, Both NW - SE & side by side, feet to NW. No furniture.

T.13
Body in sarcoph. with stucco o& paint lid. Coffin shaped at shoulders. Supine, head to west. No furniture.

T.14
Turba, body broken up, under wall. Masses of co[...] bl. gl. beads.","","","Jan. 6th","T.11 & 12, 13, 14","Seyid aln Sel","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22670570769"
,,,,,,,,,
,,,,,,,,,
62105,"Cemetery: South
Tomb: T.21.
VI. Dyn. shaft. Chamber to west but only slightly undercut. Body disturbed in wooden coffin. Head to N.W. No furniture.","","","Jan. 7th.","T.21.","Ahmed 'Aise","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644439738"
62105,"VI Dynas. shaft. Chamber to west but only slightly undercut. Body disturbed in wooden coffin. Head to NW. No furniture.","","","Jan 7th","T.21 Cemetery South","Ahmed Aise","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22644439738"
,,,,,,,,,
,,,,,,,,,
62106,"Cemetery: South
Tomb: T.22.
VI. Dyn shaft. Chamber to north but only slightly undercut. Body in wooden coffin, plundered & disturbed.
(a) thick alab vase [drawing]
(b) Bone seal [drawing]
(c) Bone pendant [drawing]
[(d) Bead of dark & light bl. gl.] [drawing]
VI. Dyn pot in radim above [drawing]","","","Jan. 8th","T.22.","Ahmed 'Aise","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22441639723"
62106,"VI Dyn. shaft. Chamber to north bu only slightly undercut. 
Body in wooden coffin, plundered & disturbed.
a) Thick alab. vase.
b) Bone seal [drawn]
c) Bone pendant [drawn]
(d) Bead of dark & light bl. gl.)
VI Dyn. pot in radim above. [drawn]","","","Jan. 8th","T.22 South","Ahmed Aise","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22441639723"
,,,,,,,,,
,,,,,,,,,
62107,"Cemetery: South
Tomb: T.25, 26, 27, 28
T.25.
VI. Dyn. square shaft, body only. No furniture, chamber west, slightly undercut only, head N., body on r. side.
T.26.
VI. Dyn square shaft. Chamber east, body on left side, head north, female. no furniture, thick wooden coffin
T.27.
VI. Dyn. Suqare shaft. Two coffins bodies on l.side. No furniture. [plan]
T.28.
VI. Dyn shaft (?) Body disturbed, no finds. [plan]","reverseCard","","Jan 9th","T.25, 26, 27, 28","Ahmed 'Aise","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22670569239"
62107,"T.25
VI Dyn. square shaft, body only, no furniture. Chamber west, slightly undercut only, head N, body on R. side.

T.26
VI Dyn. square shaft. Chamber east. Body on left side, head north, female [symbol]. No furniture, thick wooden coffin.

T.27
VI Dyn. square shaft. Two coffins. Bodies on L. side. No furiture. [drawing of position of two coffins in shaft.]

T.28
VI Dyn. shaft(?)
Body disturbed, no finds. [drawing of position of coffin in shaft]
","","","Jan. 9th","T.25, 26, 27","Ahmed Aise","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22670569239"
,,,,,,,,,
,,,,,,,,,
62108,"Cemetery: South
Tomb: T.31, 32, 33.
T.31. See over.
T.32. Child's body beside wall of T.31. Plundered. 8 cowries, 5 bl. gl. amulets & 4 bl. gl. beads.
T.33. Small vaulted chamber. N. of T.31. Long bl. gl. beads. 4 jackal figs. & winged beetle in bad green glaze.","","","Jan. 8th.","T.31, 32, 33.","Mhd. 'Awad","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23062844775"
62108,"T.31 see over.

T.32
Child's body beside wall of T.31. Plundered. 8 cowries, 5 bl. gl. amulets & 4 bl. gl. beads.

T.33
Small vaulted chamber. VI of T.31. Long bl. gl. beads & jackal figs. & winged beetle in bad green glaze.","","","Jan. 8th","T.31, 32, 33","Mhd. Awad","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23062844775"
,,,,,,,,,
,,,,,,,,,
62109,"","","","","","T.31.","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22441638343"
62109,"T.31
Rect. shaft, N. S. Burial in shaft as below, head N.","","","","","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22441638343"
,,,,,,,,,
,,,,,,,,,
62110,"T.41
Trench burial, badly upset. Head & legs only, one bl. gl. scarab. (drawing of scarab with inscription)

T.42
Turba N  S. Head north, supine.

T.43
Turba, E & W, feet west. Head rest sideways under head, supine. Discoid beads  & mother of pearl. Bl. gl. beads, shells, part of bl. gl. Bez figure.

T.44
Turba, boy in coffin, head N, on left side.","","","Jan. 9th","T.41, 42, 43, 44","Sawq Awad","Michael George Adams; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22644437758"
62110,"Cemetery: - South.
T.41.
Trench burial, badly upset. Head & legs only, are bl.jc. scarab.
T.42.
Tarba N. TS. Head north, supine.
T.43.
Turba, E & W, feet west. Head rest sideways under head, supine. Discoid beads 4 mother of pearl, be.jc. beads, shells, part of bl.je. Bez figure.
T.44.
Turba, boy in coffin, head N. on left side. ","reverseCard","Some of the handwriting was difficult to decipher. I made my best possible judgement. There does appear to be some information missing.","Jan 9th.","T.41, 42, 43, 44","Saivaq 'Aioud.","Michael George Adams; Susan Magyarody",677,"https://www.flickr.com/photos/25459876@N04/22644437758"
,,,,,,,,,
,,,,,,,,,
62111,"","","","Jan. 12th","T.51, 56","Mohamed Awad","Michael George Adams; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22670567569"
62111,"Cemetery: - South.
T.51 
Turba, supine, head to N, ritled.
T.52
Lory shaft, chamber N broken into 53, pottery oven.
T.53
N. Oya shaft. Broken into T.52.
T.54
VI. Dyn shaft, body on left side, head to N. Pottery oven.
T.55
Lory shaft, burial supine, head to N at 1,20 n. Descending, blind.
T.56
Liy shaft E & W, chamber to W. Empty. Two vases in shaft.   ","","Some of the handwriting was difficult to decipher. I made my best possible judgement. There does appear to be some information missing.","Jan. 12th.","T.51, T.56","Mohamed 'Gwad","Michael George Adams; Susan Magyarody",677,"https://www.flickr.com/photos/25459876@N04/22670567569"
,,,,,,,,,
,,,,,,,,,
62112,"Pottery 52 XVII     ,Potery 54 VI dyn.","","Drawings of 4 vases","","","","Michael George Adams; Susan Magyarody",658,"https://www.flickr.com/photos/25459876@N04/22670566979"
62112,"Pottery 52. XVIII
Finer ware.
Pottery 54 VI Dyn
lnft fine red. ","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","","","","Michael George Adams; Susan Magyarody",677,"https://www.flickr.com/photos/25459876@N04/22670566979"
,,,,,,,,,
,,,,,,,,,
62113,"Cemetery: South
Tomb: T.57, 58.
T.57.
Disturbed turba.
small shell beads & large gold bead.
T.58. Rect shaft N-S. Chamber to S
man's body badly damaged.","reverseCard","","Jan. 13th","T.57, 58.","","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22440061764"
62113,"T.57
Disturbed turba.
Small shell beads & large gold bead.

T.58
Rect. shaft, N-S Chamber to S, man's body badly damaged.
","","","Jan. 13th","T.57, 58 South Cemetery","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22440061764"
,,,,,,,,,
,,,,,,,,,
62114,"Cemetery: South
Tomb: T.61, 62, 63
61.
VI Dyn shaft
62. VI Dyn shaft. Coffin of mud [plan]
mud coffin, no skeleton
63. VI Dyn shaft, ch to east
parts of female body, yellow hair, head to N. No finds","","","Jan 12th","T.61, 62, 63","Ahmed 'Aise","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23049247872"
62114,"T.61
VI Dyn. shaft.

T.62
VI Dyn. shaft. Coffin of mud, no skeleton.

T.63
VI Dyn.shaft. ch. to east, parts of female body, yellow hair, head to N, no finds.
","","","Jan. 12th","T.61, 62, 63","Ahmed Aise","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23049247872"
,,,,,,,,,
,,,,,,,,,
62115,"Cemetery: South
Tomb: T.64, 65
T.64. Rect. shaft. Mummy near top, male, head S. N&S
Lower a large wooden coffin, woman on right side, head to N
Wooden rabbit, shells
Bl. gl. amulets [drawing]
Glaze beads [drawing]
2 stone beads
T.65 VI Dyn square, chamber to W.
man, left side, head N.
One pot at waist
Both arms broken & badly joined
red ware [drawing]","","","Jan. 13th","T.64, 65","","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644435598"
62115,"T.64
Rect. shaft. Mummy near top, male, head S, N & S.
Lower a large wooden coffin, woman on right side, head to N.
Wooden rabbit, shells.
Bl. gl. amulets.
Glace beads.  [drawn]
2 stone beads. 

T.65
VI Dyn. square, chamber to W. Man, left side, head N.
One pot at waist.
Both arms broken & badly joined.
red ware [drawn]
","","","Jan. 13th","T.64, 65","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22644435598"
,,,,,,,,,
,,,,,,,,,
62116,"","","","Jan. 14th","","Ahmed 'Aise","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22440060334"
62116,"VI Dyn. square shaft, enlarged beneath to west.
Coffin of mud, untouched. Body of man, head to N. Lying on L side, head not up to end of sarcophagus, hands up to chin, legs bent & knees up to lid of sarcophagus.
Red pol. vase at head. [drawn]
","","","Jan. 14th","T.66 South Cemetery","Ahmemd Aise","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22440060334"
,,,,,,,,,
,,,,,,,,,
62117,"[drawing]
130 long x 70 broad","","","","","","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644492547"
62117,"130 long x 70 broad","","No units of measurement written.
Drawing of body in coffin, with grave goods.","","","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22644492547"
,,,,,,,,,
,,,,,,,,,
62118,"Cemetery: South
Tomb: T.67., 68
67
Rect. shaft, chamber to north, made entirely of finely cut limestone with door of same.
Wooden sarcoph. in shaft, broken & taken from chamber
In shaft 11 miniature vases [drawings]
68 Ridged shaft v. narrow, chambers never finished, north & south.","","","Jan 16th","T.67., 68","Ahmed Aise","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23049246252"
62118,"T.67
Rect. shaft, chamber to north, made entirely of finely cut limestone with door of same.
Wooden sarcoph. in shaft, broken & taken from chamber. In shaft, 11 miniature vases. [drawing of 4 items]

T.68
Ridged shaft, v. narrow, chambers never finished, north & south.","","","Jan. 16th","T.67, 68","Ahmed Aise","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23049246252"
,,,,,,,,,
,,,,,,,,,
62119,"Cemetery: South
Tomb: T.69, 70
69. Ridged shaft v. narrow.
70. Ridged rect. shaft, body in shaft badly disturbed.","","","Jan 16th","T.69, 70","Ahmed 'Aise","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22440059384"
62119,"T.69
Ridged shaft, v. narrow.

T.70
Ridged rect. shaft, body in shaft, badly disturbed.","","","Jan. 16th","T.69, 70","Ahmed Aise","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22440059384"
,,,,,,,,,
,,,,,,,,,
62120,"Cemetery: South
Tomb: T.71.
T.71.
Rect. shaft, ridged below the bricks, N & S [drawing]
Two chambers S, narrow.
Upper empty exe. for bones.
Lower chamber, bones disturbed
(a) Fragts. of 2 painted coffins 
man (?) & child, hands
(b) Mirror
(c) Large jar
(d) Scarab & [...][;]over
(e) Gold ring [drawing]
(f) 3 gold earrings.
(g) 2 small Bez. bl. gl.
(h) 7 gilded stucco eyes.
(i) 7 gold leaf pendants
(j) 2 small bronze figurines (v small.)","","","Jan 13th","T.71.","Sawag 'Awad","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644491467"
62120,"T.71
Rect. shaft, ridged below the bricks, N & S. [drawn]
Two chambers S, narrow.
Upper empty except for bones.
Lower chamber, bones disturbed.
a) Frags. of 2 painted coffins, man(?) & child, hands
b) Mirror
c) Large jar
d) Scarab & couroid (sic)
e) Gold ring [drawn]
f) 3 gold earrings
g) 2 small Bez bl. gl.
h) 7 gilded stucco eyes.
i) 7 gold leaf pendants.
j) 2 smll bronze figurines (v. small)      over","","","Jan. 13th","T.71","Sawq Awad","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22644491467"
,,,,,,,,,
,,,,,,,,,
62121,"[drawings]
(k) Eye of green stone
(l) Gold foil beads & clasp.
(m) Bl. gl. beads
(n) 6 carnelian beads.","","","","","","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23049244442"
62121,"k) Eye of green stone
l) Gold foil beads & clasp
m) Bl. gl. beads
n) 6 carnelian beads.","","","","","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23049244442"
,,,,,,,,,
,,,,,,,,,
62122,"Cemetery: South
Tomb: T.72. 73. 74
T.72.
Rect. shaft ridged as 71. Child at 1 m. at east all in middle, head to N. supine.
Chamber on S. Sarcoph. half out of chamber, bricks above it closing cham.
ber. Sandal, & bl. gl. conoid seal [;] over
face, hands & ears.
T.73.
Rect. shaft, chamber to south
(a) Glaze scarab [drawing]
(b) Three vases [drawings]
T.74. Rect. shaft N & S. ridged, ch. to N distrubed, few bl. gl. beads & in shaft a fragt. of pottery.","reverseCard","","Jan 13th","T.72. 73. 74","","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23074012911"
62122,"T.72
Rect. shaft ridged as 71. Child at 1 m. at east wall in middle, head to N, supine.
Chamber on S. Sarcoph. half out of chamber, bricks above it closing chamber. Sandal, 7 bl. gl. coroid seal, face, hands & ears.       Over

T.73
Rect. shaft, chamber to south;
a) Glaze scarab [drawn]
b) Three vases [2 drawn]

T.74
Rect. shaft N & S ridges, ch. to N, disturbed, few bl. gl. beads & in shaft a frag. of pottery.
                                             Over
","","","Jan. 13th","T.72, 73, 74","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23074012911"
,,,,,,,,,
,,,,,,,,,
62123,"","","","","","","Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644490147"
62123,"","","Page is blank.","","","","Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22644490147"
,,,,,,,,,
,,,,,,,,,
62124,"Cemetery: South
Tomb: T.76, 77
Rect. shaft, no chambers
[Scarab in tip of shaft] [drawing]
At once came a body [female] in wooden coffin, head N, prone, few bones of child near her head.
(a) Pot [drawing] in S.E. corner of grave
(b) Square [drawing] ornament of bl. gl. on necklace of black beads
(c) Scarab at l. hand [drawing]
77. Rect shaft, body above head to N, supine. No furniture. Supine.
Below plundered body in shaft head to N, disturbed","","","Jan. 15th","T.76, 77","Sawag 'Awad","Michael George Adams; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23074005881"
62124,"Cemetery: South.
Rect. shaft, no chambers.
[Scarab in top of shaft].
At once came a body in wooden coffin, head N, prone, few bones of child near head.
a. Pot in S.E. corner of grave.
b. Square ornament of be.gl. an necklace of black beads.
c. Scarab at l.hand.
77. Rect shaft, body above head to N, sapine. No furniture. Supine below plundered body in shaft head to N, disturbed.   ","reverseCard","Some of the handwriting was difficult to deciper. I made my best possible judgement. ","Jan. 15th.","T.76, 77.","Sawir 'Awad","Michael George Adams; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/23074005881"
,,,,,,,,,
,,,,,,,,,
62125,"Cemetery: South
Tomb: T.78, 79
78. [plan]
Rect. shaft head N. body in shaft, blind
79. [plan]
Ridged shaft, long chamber to S body in coffin untouched head to N, supine.","","","Jan 17th","T.78, 79","Sawag 'Awad","Michael George Adams; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23049243472"
62125,"78.
Rect. shaft head N. body in shaft, blind.
79.
Ridged shaft, lay chamber to S body in coffin untouched head to N, supine. ","","Some of the handwriting was difficult to deciper. I made my best possible judgement. ","Jan 17th","T.78, 79.","Sawy 'Gwad","Michael George Adams; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/23049243472"
,,,,,,,,,
,,,,,,,,,
62126,"","","","Jan. 15th","","Mohammed 'Awad","Michael George Adams; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23036796406"
62126,"Cemetery: South.
VI. Dyn. square shaft, chamber to West. Female on left side in wooden coffin, head to N. left hand under head, other hand down. 
Legs stretched out.
At breast vase.
At throat small shell of green paint under head a wooden head rest. ","reverseCard","","Jan. 15th.","T.81.","Mohammed 'Gwad","Michael George Adams; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/23036796406"
,,,,,,,,,
,,,,,,,,,
62127,"Tomb: T.82, 83
[plan]
T.82.
Ridged, chamber broken from 83.
No finds.
T.83. Undisturbed sand in shaft.
[plan]
Seven sealed jars in chamber on east of a wood coffin.
Abandoned by us owing to a dangerous fall of gebel.","","","Jan 15th","T.82, 83","Mohammed 'Awad","Michael George Adams; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23062837075"
62127,"T.82. T.83. 84.
T.82.
Ridged chamber broken from 83. No finds.
T.83. Undisturbed sand in shaft. 
83. 84.
Seven sealed jars in chamber in east of a wood coffin. Abandoned by us owing to a dangerous tale of gebel. 
","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Jan. 15th.","T.82, 83.","Mohammed 'Gwad","Michael George Adams; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/23062837075"
,,,,,,,,,
,,,,,,,,,
62128,"Tomb: T.84, 86
T.84.
VI. Dyn square shaft, ch. to S.
girl in coffin on left side, head to north.
T.86.
Rect. shaft [plan]
Ch. to N, fastened up.
Body supine head to N.","","","Jan 15th","T.84, 86.","","Yvonne Claire Budden; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644488187"
62128,"T.84
VI Dyn. Square shaft, ch. to S. girl in coffin on left side, head to north

T.86
Rect. Shaft [sketch of tomb]
Ch. to N, fastened up. Body supine, head to N.","reverseCard","","Jan 15th 1909","T84, 86","N/A","Yvonne Claire Budden; Denis Antoine",1245,"https://www.flickr.com/photos/25459876@N04/22644488187"
,,,,,,,,,
,,,,,,,,,
62129,"Cemetery: South
Tomb: T.87.
Rect.shaft N.S. near top a child's body disturbed towards N. end.
2 grenn glaze Bez amulets
Bl. gl. frog amulet, 5 beads of glaze (?)
& many white discoid beads of shell.
Slightly lower a pot [drawing] rough ware
Chamber
to N. man's body
head to N. Disturbed.
Long bl. gl. beads [drawing]
& mud fragts with cloth impression on one side & [drawing] on other.","","","Jan 19th","T.87.","M. 'Awad","Yvonne Claire Budden; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23074010061"
62129,"Rect. shaft N.S., near top a child, body disturbed towards N. end.
2 green glaze Bez amulets
Bl.gl. [poj?] amulet, 5 beads of glaze (?) & many white discord beads of shell.
Slightly lower a pot -> [sketch] rough ware.

Chamber to N. mans body, head to N. Disturbed.
Long bl. gl. heads [sketch]
& mud [illegible] with cloth impression on one side & [sketch] on other.","","","Jan 19th 1909","T87","M. 'Awad","Yvonne Claire Budden; Denis Antoine",1245,"https://www.flickr.com/photos/25459876@N04/23074010061"
,,,,,,,,,
,,,,,,,,,
62130,"Tomb: T.88.
Disturbed turba burial near top.
Three carnel. beads & 2 wh. gl. (?) beads [drawing]. Bones broken up.
Whitish frog amulet.","","","Jan. 20.","T.88.","M. 'Awad","Yvonne Claire Budden; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22644487157"
62130,"Disturbed tomb, burial near top.
Three carmel beads, & 2 bl.gl. (?) beads [sketch]. Bones broken up.
Whitish frog amulet.","","","Jan 20 1909","T.88","M. 'Awad","Yvonne Claire Budden; Denis Antoine",1245,"https://www.flickr.com/photos/25459876@N04/22644487157"
,,,,,,,,,
,,,,,,,,,
62131,"Cemetery: South
Tomb: T.91.
Rect. shaft, N & S.
A. Child at corner [plan] in coffin head to E
B. Woman lower head to N, in wooden coffin. On her left side. Beads & bl. gl. stamp at r. hand (up to chin)
scarab at left hand [drawing]
Bl. gl. hedgehog above
Beads bl. gl. & red
Long bead [drawing]
C. Chamber to N. body plundered.","","","Jan 16th","T.91.","Mohammed 'Awad","Yvonne Claire Budden; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22441629403"
62131,"Rect. shaft, N&S [sketch detailing three chambers, labelled A-C]

A. Child at corner, in coffin head to E.

B. Woman, lower, head to N., in wooden coffin. On her left side, beads & bl. gl. stamp at r. hand (up to chin). Scarab at left hand [sketch]. Bl. gl. hedgehog above, beads, bl.gl. & red. Long head [sketch]

C. Chamber to N. body, plundered.","","","Jan 16th 1909","T.91","Mohammed 'Awad","Yvonne Claire Budden; Denis Antoine",1245,"https://www.flickr.com/photos/25459876@N04/22441629403"
,,,,,,,,,
,,,,,,,,,
62132,"Tomb: T.101.
Turba, head to E, body on rt. side
Below it a VI. Dyn shaft, chamber to W. Full of drift sand.","","","Jan 17th","T.101.","Ahmed 'Aide","Yvonne Claire Budden; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22441628943"
62132,"[Turba?], head to E., body on rt. side

Below it a VI Dyns. shaft, chamber to W. Full of drift. sand.","","","Jan 17 1909","T.101","Ahmed 'Aise","Yvonne Claire Budden; Denis Antoine",1245,"https://www.flickr.com/photos/25459876@N04/22441628943"
,,,,,,,,,
,,,,,,,,,
62133,"102. VI Dyn shaft, body on left side[;]103. VI Dyn. shaft, chamber to N. womans body, head to N on right side.","reverseCard","","Jan 119th","T.102, 103","Ahmed Aise","Joellen mcGann; Denis Antoine",433,"https://www.flickr.com/photos/25459876@N04/22441628483"
