"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
66418,"Unplundered.
At the bottom of a rough pit in the desert a shallow trench in the gebel partially lined with brick and covered over the very large thick bricks (sundried).
In this the body of a very small child ( 2 mos. old?). A few beads and pendants were found by sifting the sand.","","","","","","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22640475917"
66418,"Unplundered.
At the bottom of a rough pit in the decent a shallow trench in the gebel partially lined with brick and covered over with very large thick hichs (scandried.) In this the body of a very small child ( 2 mor. old?) A few beads and pendants were found by sifting the sand.
Edward R. Ayrton","","Some of the handwriting was difficult to decipher. I made my best possible judgement.","","","","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/22640475917"
,,,,,,,,,
,,,,,,,,,
66419,"Cemetery: alongside old fort
Probably plundered
Sarcophagus of cartonnage in narrow trench 190 x 55 cm.
Depth 125 cm., S.E. x N.W. head N.W.
Sketched
Body supine, legs rather apart, feet crossed
Above foot of sarcophagus 5 vases, one broken, all of type [drawing]","","","","G.2.","Sawaq Awad","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23032773006"
66419,"Probably plundered.
Sarcophagus of cartonnage in narrow trench: 190 x 55 cm. Depth 125 cm, SE x NW, head NW.
Body supine, legs rather apart, feet crossed. Above foot of sarcophagus 5 vases, one broken, all of type [drawing].","","","","G.2","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23032773006"
66419,"Probably plundered. 
Aloy side old fort. Sarecphajus of cactonnage in narrow trench 190 x 55 cm. Depth 125cm. SE x NW head NW. Body supine, legs rather apart crossed above feet of sarciphajus 5 vases. One broken, ale of type. ","reverseCard","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","","G.2. ","Saiong Awad","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/23032773006"
,,,,,,,,,
,,,,,,,,,
66420,"[plan]","","","","","","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22436039554"
66420,"","","Drawing of body in sarcophagus.","","","","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22436039554"
66420,"","","Blank page.","","","","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/22436039554"
,,,,,,,,,
,,,,,,,,,
66421,"Cemetery: G, near far end of Shuneh
Plundered
A shallow round trench, diam. abt. 2 metres. In eastern half a body badly broken & disturbed at 20 cm.
No furniture.
The western half contained grave G.4.","","","Dec. 10th 09","G.3","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/23045231392"
66421,"G, near far end of Shumeh.
Plundered.

A shallow round trench, diam. abt. 2 meters. In the eastern half a body, badly broken & disturbed at 20 cm. No furniture.
The western half contained grave G.4.","","","Dec. 10th. 1909","G.3","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/23045231392"
66421,"G, near far end of Shuneh.
Plundered.
A shallow round trench, diam. alt. 2 metres. In the eastern half a body badly broken & disturbed at 20 cm. No twiniture. The western half contained grave G.4. ","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Dec. 10th. 09.","G.3","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/23045231392"
,,,,,,,,,
,,,,,,,,,
66422,"Cemetery: G, near far end of Shuneh
Probably intact.
Narrow trench grave 195 x 60 cm. depth 210 cm. Wooden coffin quite destroyed. Body nearly on left side with knees tucked up [drawing] Photo 3 & head wrenched upwards.
No furniture
Trench N.W. - S.E head to N.W.
Trench slightly undercut at head end.
[plan]","","","Dec. 10th","G.4.","Sawaq Awad","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22640426748"
66422,"Probably intact.

Narrow trench grave, 195 x 60 cm. Depth 210 cm. Wooden coffin, quite destroyed. Body nearly on left side with knees tucked up & head wrenched upwards.
No furniture.
Trench NW-SE, head to NW.
Trench slightly undercut at head end.
                                                Photo 3.","","","Dec. 10th","G.4","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22640426748"
66422,"G, near far end of Shunih. Probably intact. Narrow trench grave 195 x 60cm. Depth 210cm. Wooden coffin quite destroyed. Body nearly on left side with knees tucked up & head wrenched upwards. No furniture. Trench N.W-S.E head to N.W. Trench slightly undercut at head end. Photo 3.
G.7, G.4, G.3, G.5, G.6.  ","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Dec. 10th.","G.4.","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/22640426748"
,,,,,,,,,
,,,,,,,,,
66423,"Cemetery: G. near far end of Shuneh
Intact.
Narrow trench 250 x 56 cm. N.W - S.E, head to N.W.
Skeleton, adult, short, on left side fully stretched out.
Double string of small blue glaze beads on right wrist
Photo 4.","","","Dec. 10th","G.5.","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22436037114"
66423,"Intact.

Narrow trench: 250 x 56 cm.
NW-SE, head to NW. Skeleton, adult, short, on left side, fully stretched out.
Double string of small blue glaze beads on right wrist.
                                                                                               Photo 4.","","","Dec. 10th","G.5","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22436037114"
66423,"G. near far end of Shaneh. Intact. Narrow trench 250 x 56cm. N.W. - S.E, head to N.W. Skeleton, adult, short, a left side fully stretched out. Double string of small blue glaze beads on left wrist. Photo 4.","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Dec. 10th.","G.5","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/22436037114"
,,,,,,,,,
,,,,,,,,,
66424,"Cemetery: near far end of Shuneh
Intact
Shaft, long & narrow, no bricking. Chamber on north side with skeletin. Orientation N.N.W. - S.S.E., head to N.N.W. Body supine, head turned over to left. Female. Photo. 3
Few carnelian beads & a metal amulet at throat [drawing].
Two strings of beads, one white, other bl. glaze over front & under back.","","","Dec. 11th","G.6.","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22640482777"
66424,"Intact.

Shaft, long & narrow, no bricking. Chamber on north side with skeleton. Orientation NNW-SSE, head to NNW. Body supine, head turned over to left. Female.
Few carnelian beads & a metal amulet at throat.
Two strings of beads, one white, other bl. glaze over front & under back.

Photo 3.","","","Dec. 11th","G.6","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22640482777"
66424,"Near far end of Shunah. Intact. Shaft. Long & narrow, no bricking. Chamber in north side with skeleton. Orientation N.IV.W. - S.S.E., head to N.N.W. Body supine, head turned over to left. Female. Few carmelian beads & a metal amulet at throat. Two strings of beads, one white, other bl-glaze over fract & under back.
Photo 3. ","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Dec. 11th.","G.6.","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/22640482777"
,,,,,,,,,
,,,,,,,,,
66425,"[plan]","","","","","","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22436047564"
66425,"","","Drawing of skeleton.","","","","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22436047564"
66425,"","","Blank page.","","","","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/22436047564"
,,,,,,,,,
,,,,,,,,,
66426,"Cemetery: Near far end of Shuneh
Intact.
Narrow shaft, no brick facing, chamber off the N.W. end, containing perished sarcophagus.
Female body, supine with head to N.W. & face turned to West. No furniture. Hair long & plaited.","reverseCard","","Dec. 11th","G.7.","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22640442938"
66426,"Intact.

Narrow shaft, no brick facing, chamber off the NW end, containing perished sarcophagus.
Female body, supine with head to NW & face turned to west. No furniture. Hair long & plaited.
","","","Dec. 11th","G.7","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22640442938"
66426,"Near far end of Shuneh. Intact. Narrow shaft, no brick facing chamber off the N.W. end, containing perished sarciphagus. Female body, supine with head to N.W. & face turned to west. No furniture. Hair long & plaited.","","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","Dec. 11th.","G.7.","Sawaq 'Awad","Michael George Adams; Susan Magyarody; Denis Antoine",677,"https://www.flickr.com/photos/25459876@N04/22640442938"
,,,,,,,,,
,,,,,,,,,
