"taskID","description","reverseCard","comments","discoveryDate","cardNumber","excavatorName","inputBy","userID","imageURL"
65505,"Dynasty: XII
Tomb
head IV. est on l. side
plain coffin 
small bl. gl discold beads
","","","7 January 1911-12","D. 14","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22961720096"
,,,,,,,,,
,,,,,,,,,
65506,"Tomb: D.15.
Dynasty: XII or later
Shaft/
N. ch.
Broken above, plundered
Discoid m. of pearl slip [drawing]
odd discoid bl. gl. beads.
1 red spher. bead (jasper?)","","","Jan 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22987760665"
65506,"Tomb: D.15
Shaft:
N ch. Broken above, plundered.
Discoid [...] of lbeads slip
odd discoid bl. gl. beads
1 red [...] bead (jasper?)
","","","Jan. 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22987760665"
65506,"dynasty: XXII & late
Shaft
N. ch
Broken above, plundered
discoloured m of [..] slip
odd discoloured bl. gl beads
1 red [...] bead (jasper?)
","","","7 January 1911-12","D. 15","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22987760665"
,,,,,,,,,
,,,,,,,,,
65507,"Tomb: D.16.
Dynasty: ?
Turba/
Body plundered.","","","Jan 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569390357"
65507,"Tomb: D.16
Turba:
Body plundered.","","","Jan. 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569390357"
65507,"Tomb
body plundered","","","7 January 1911-12","D. 16","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569390357"
,,,,,,,,,
,,,,,,,,,
65508,"Tomb: D.17.
Dynasty: ??
Turba/
no coff. head S.E.
extd. supine","","","7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22998852741"
65508,"Tomb: D.17
Turba/
no coff. head SE
Ext. supine.
","","","7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22998852741"
65508,"Tomb
no [...] head S. E
estd supine ","","","7 1911-12","D. 17","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22998852741"
,,,,,,,,,
,,,,,,,,,
65509,"Tomb: D.18.
Dynasty: ??
Turba.
Rect. coffin
body headless
ext. sup. head N.W.","","","Jan 8","","'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569386457"
65509,"Tomb: D.18
Turba:
Rect. coffin.
body headless, ext. sup. head NW","","","Jan. 8","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569386457"
65509,"Tomb
Rect coffin
body headless
est. sup head N.W.","","","8 January 1911-12","D. 18","'Awad","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569386457"
,,,,,,,,,
,,,,,,,,,
65510,"Tomb: D.21.
Dynasty: XIII or later
Turba/
Shaped wood coff.
Female sup. extd. head N.W.
2 jasper ear-rings [drawing]
2 jasper beads v. small barrel.
copper spoon? [drawing]","","","Jan 5th","","Ahmed Sirhâm","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569508417"
65510,"Tomb: D.21
Turba:
Shaped wood coff.
[female symbol] sup. ext. head NW.
2 jasper earrings
2 jasper beads v. small barrel.
copper [...]?","","","Jan. 5th","","Ahmed Sirhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569508417"
65510,"Dynasty: XVIII or later
Tomb
shaped wood coffin
(male symbol) sup estd head N.W
2 jasper ear rings
2 jasper beads v small barrel
copper [..]","","","5 January 1911-12","D. 21","Ahmed Suilan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569508417"
,,,,,,,,,
,,,,,,,,,
65511,"Tomb: D.31.
Dynasty: XII
Shaft/ 270 x 58 x 225
N. ch. 225 x 55 x 80
Plundered
S. ch. 210 x 53 x 75
Plundered.","","","Jan 7","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569549708"
65511,"Tomb: D.31
Shaft: 270 x 55 x 225
N ch. 225 x 55 x 80 Plundered.
S ch. 210 x 53 x 75 Plundered.","","","Jan. 7","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569549708"
65511,"Shaft 
270 x 58 x 225
N. ch. 225 x 55 x 80
Plundered
S ch. 210 x 53 x 75
plundered ","","","7 January 1911-12","D. 31","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569549708"
,,,,,,,,,
,,,,,,,,,
65512,"Tomb: D.32.
Dynasty: XII
Shaft/ 270 x 105 x 440 
N. ch. 230 x 65 x 120.","","","Jan 7.","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22974429412"
65512,"Tomb: D.32
Shaft: 270 x 105 x 440
N ch. 230 x 65 x 120","","","Jan. 7","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22974429412"
65512,"Dynasty: XII
Shaft
270 x 105 x 440
N. ch 230 x 65 x 120","","","7 January 1911-12","D. 32","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22974429412"
,,,,,,,,,
,,,,,,,,,
65513,"Tomb: D.33.
Dynasty: XII
Shaft/ 360 x 110 x 265
N. ch. 230 x 60 x 80
S. ch. 240 x 60 x 100","","","Jan 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22987874285"
65513,"Tomb: D.33
Shaft: 360 x 120 x 265
N ch. 230 x 60 x 80
S ch. 240 x 60 x 100","","","Jan. 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22987874285"
65513,"Dynasty: XII
Shaft 
350 x 110 x 265
N. ch 230 x 60 x 80
S. ch 240 x 60 x 100","","","7 January 1911-12","D. 33","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22987874285"
,,,,,,,,,
,,,,,,,,,
65514,"Tomb: D.34.
Dynasty: XII
Shaft/ 260 x 110 x 350
N. ch. 255 x 50 x 70
Ameth. barrel bead
Bl. gl. tubular beads","","","Jan 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22595565719"
65514,"Tomb: D.34
Shaft: 260 x 120 x 350
N ch. 255 x 50 x 70
Ameth. [...] bead
Bl. gl. tubular beads","","","Jan. 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22595565719"
65514,"Shaft 
260 x 110 x 350
N. ch. 255 x 50 x 70
Ameth [..] bead
Bl. gl tubular beads
","","","7 January 1911-12","D. 34","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22595565719"
,,,,,,,,,
,,,,,,,,,
65515,"Tomb: D.35.
Dynasty: XI-XII
Turba/
Coff. rect. wood. plundered.
Rounded discoid carnel. beads.
Small stone (?) vase [drawing]","","","Jan 7","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22595680409"
65515,"Tomb: D.35
Turba/
Cof. rect. wood, plundered.
Rounded discoid carnel. beads.
Small stone(?) vase.","","","Jan. 7","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22595680409"
65515,"dynasty: XI - XII
Tomb
coff. rect. wood
plundered
rounded discolour carnel. beads
small stone (?) vase ","","","7 January 1911-12","D. 35","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22595680409"
,,,,,,,,,
,,,,,,,,,
65516,"Tomb: D.37.
Dynasty: ?
Turba
head 1350
sup. ext.","","","Jan 8.","","Kasam","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22595679829"
65516,"Tomb: D.37
Turba:
head 135°
sup. ext.","","","Jan. 8","","Kassim","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22595679829"
65516,"Tomb
head [..] 350
[...] ext.","","","8 January 1911","D. 37","Kassan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22595679829"
,,,,,,,,,
,,,,,,,,,
65517,"Tomb: D.38.
Dynasty: XII
Shaft/ 215 x 60 x 250
Ch. to S 180 x 57 x 75
discoid beads of carnel. & bl. gl.","","","Jan 11","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569504557"
65517,"Tomb: D.38
Shaft: 215 x 60 x 250
Ch. to S 180 x 57 x 75
Discoid beads of carnel. & bl. gl.
","","","Jan. 11","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569504557"
65517,"Dynasty: XII
Shaft 
215 x 60 x 250
Ch to S 180 x 57 x 75
discoloured beads of carnel. & bl. gl","","","11 January 1911-12","D. 38","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569504557"
,,,,,,,,,
,,,,,,,,,
65518,"Tomb: D.41.
Dynasty: coptic?
Turba
body ext. on r. side head N.W.
no coff.
in garment brown with red border","","","Jan 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569545968"
65518,"Tomb: D.44
Dynasty: Coptic?
Turba:
body ext. on R side, head NW
No coff.
in garment [...] with red [...].","","","Jan. 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569545968"
65518,"Dynasty: coptic ?
Tomb
body est. in r. side head N. W 
no coff. 
in garment [...[ with red beads
","","","7 January 1911-12","D. 41 ","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569545968"
,,,,,,,,,
,,,,,,,,,
65519,"Tomb: D.50.
Shaft/
Collapsed, abandoned.","","","Jan 9","","A. Sirhâm","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22961831866"
65519,"Tomb: D.50
Shaft: Collapsed, abandoned.","","","Jan. 9","","A. Suliman","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22961831866"
65519,"Shaft 
Collapsed, abandoned ","","","8 January 1911-12","D. 50","G. Silhan","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22961831866"
,,,,,,,,,
,,,,,,,,,
65520,"Tomb: D.51.
Dynasty: XXII or later
Turba/
Shaped coff head N.W.
Male sup. ext.
long bl. gl. tubular beads
bl. gl. Bez amulet & Eye amulet.","","","Jan 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22595677319"
65520,"Tomb: D.51
Turba:
Shaped coff., head NW.
[male symbol] sup. ext.
long bl. gl. tubular beads
bl. gl. Bez/Eye amulet.","","","Jan. 7th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22595677319"
65520,"","","","","","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22595677319"
,,,,,,,,,
,,,,,,,,,
65521,"Tomb: D.52.
Dynasty: XXII or later
Shaft.
In shaft
bl. gl. ring
bl. gl. long tub. bead
bl. gl. eye
bl. gl. bead flat [drawing]
clay bead [drawing]
copper tweezers
1 cowrie
3 [...] of pearl discs with hole [drawing]
Ch. to S.
Unsafe, abandoned.
OVER","reverseCard","","Jan 11","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22998964191"
65521,"Tomb: D.52
Shaft:
In shaft bl gl. ring
             bl. gl. long tub. bead
              bl. gl.  eye
             bl. gl. bead
              bl. gl. [...]
            clay bead
            copper tweezers
            1 cowrie
             3 mother-of-pearl discs with hole

Ch. to S: unsafe, abandoned.
                                                    OVER
","","","Jan. 11","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22998964191"
65521,"Shaft
in shaft bl. gl ring
      bl gl. long tub bead
      ""   ""  eye
      ""   ""  bead
                      text
clay bead
copper tweezer
1 c[...]
3 mother of pearl discs
with hole
Ch. to S. 
unsafe, abandoned 
OVER
","","","11 January 1911-12","D. 52","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22998964191"
,,,,,,,,,
,,,,,,,,,
65522,"Lower Ch. to N.
Body extended but disturbed
Upper Ch. to N
Copper kohl stick [drawing]
3 Amulets bl. gl. (2 Bez) (1 Isis & Horus)
2 m. of pearl discs
2 Cowries
broken ivory handle
3 bl. gl. beads
1 glass bead","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569543478"
65522,"Lower Ch. to N:
             Body extended but disturbed.

Upper Ch. to N:
              Copper kohl stick
              3 amulets bl. gl. (2 Bez) (1 [...] & [...])
              2 m. of pearl discs
              2 cowries
             broken ivory handle
             3 bl. gl. beads
             1 glass bead.","","","","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569543478"
65522,"Lower Ch. to IV.
body extended but disturbed
Upper Ch. to IV
copper kohl stick 
3 amulets bl. gl (2 Bes) (1 Isis & Horus)
2 m. of pearl discs
2 c[..]ies
broken ivory bangle 
3 bl. gl. beads
1 glass bead ","","","n/a","n/a","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569543478"
,,,,,,,,,
,,,,,,,,,
65523,"Tomb: D.53.
Dynasty: ?
Turba/ to N. of 52, up [...] wall 
head S
sup. extd. Male","","","Jan 12.","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569500577"
65523,"Tomb: D.53
Turba: to N of 52, up [...] wall
         head S.
          sup. ext. [male symbol]","","","Jan. 12","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569500577"
65523,"Tomb
to IV [..] 52, up [..] wall
head S 
sup. est [..]","","","12 January 1911 - 12 ","D. 53","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569500577"
,,,,,,,,,
,,,,,,,,,
65524,"Tomb: D.54.
Turba/
Ddisturbed & plundered
Cowries & bl. gl. amulets [...]
2 lotus buds
Bez
2 eyes
Bl. gl. facetted barrel beads","reverseCard","","Jan 8th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22961828956"
65524,"Tomb: D.54
Turba:
Disturbed & plundered.
Cowries & bl. gl. amulets [...] -
   2 lotus beads
   Bez
   2 eyes
Bl. gl. faceted barrel beads.
","reverseCard","","Jan. 8th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22961828956"
65524,"Tomb
Disturbed & plundered
C[...] & bl. gl. amulets [..]
2 [..] [..] 
Bez
2 eyes
Bl. gl [...] barrel beads","","","8 January 1911-12","D. 54","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22961828956"
,,,,,,,,,
,,,,,,,,,
65525,"Tomb: D.55.
Dynasty: XXII or later
Turba/ at 60 cm. fr. surface.
Female sup. extd. wood coffin plain
Beads, rounded discoid of glass paste all colours.
Bl. gl. eye beads
few carnel small barrel beads
At l. hand of layer eye beads rest of eye beads at neck
6 ivory [...] (no holes) & glass beads at hand
Caarnel. beads at neck with small eyes","","","Jan 12th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22961828356"
65525,"Tomb: D.55
Turba: at 60 cm fr. surface.
♀ sup. ext. wood coffin, plain.
Beads, rounded discoid of glass paste, all colours.
Bl. gl. eye beads.
Few carnel. small barrel beads.
At L hand 7 layer eye beads, rest of eye beads at neck.
6 ivory [...] (10 holes) & glass beads at hand.
Carnel. beads at neck with small eyes.","","","Jan. 12th","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22961828356"
65525,"Dynasty: XXII or later
Tomb at 60 cm [..] surface
(male symbol) sup est wood coffin plain
Beads, rounded discoloured
of glass paste all colours
Bl. gl eye beads
Few carnel [...] barrel beads
at l. hand [..] laser eye beads
rest of eye beads, at neck
6 ivory th[...] (whorles) & glass beads
at hand
carnel. beads at [...] with small eyes ","","","12 January 1911 - 12","D. 55","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22961828356"
,,,,,,,,,
,,,,,,,,,
65526,"Tomb: D.59.
Dynasty: Mixed. XII ? & a later burial
Shaft/ 190 x 58 x 150
N. ch. empty
S. ch. 240 x 170 x 150
Black marble kohl pot lid
Silver pendant breast shell [drawing]
Late bl. gl. glaze [...]","","","Jan 15","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",580,"https://www.flickr.com/photos/25459876@N04/22569540978"
65526,"Tomb: D.59
Shaft: 190 x  58 x 750
N ch.: empty
S ch.: 240 x 170 x 150
Black marble kohl pot lid.
Silver pendant, breast shell.
Late bl. gl. glaze glass.","","","Jan. 15","","","Amanda Ford Spora; Susan Magyarody; Denis Antoine",658,"https://www.flickr.com/photos/25459876@N04/22569540978"
65526,"dynasty: mixed XII ? & a later burial
Shaft 190 x 58 x 150
N. ch. empty
S. ch 240 x 170 x 150
Black marble kohl 
pot lid
Silver pendant
heart shell 
Late bl. gl glaze glass ","","","15 January 1911-12","D. 59","n/a","Amanda Ford Spora; Susan Magyarody; Denis Antoine",1401,"https://www.flickr.com/photos/25459876@N04/22569540978"
,,,,,,,,,
,,,,,,,,,
